isoo,isod,Nijl,Nijh,dums
ARM,NAM,0,0,0
ARM,NER,0,0,0
ARM,NGA,0,0,0
ARM,NIC,0,0,0
ARM,NLD,2142,1495,0
ARM,NOR,82,69,0
ARM,NPL,0,0,0
ARM,NZL,0,0,0
ARM,OMN,0,0,0
ARM,PAK,0,0,0
ARM,PAN,0,0,0
ARM,PER,0,0,0
ARM,PHL,0,0,0
ARM,PNG,0,0,0
ARM,POL,1157,772,0
ARM,PRT,48,47,0
ARM,PRY,0,0,0
ARM,QAT,0,0,0
ARM,ROM,0,0,0
ARM,RWA,0,0,0
ARM,SAU,0,0,0
ARM,SDN,0,0,0
ARM,SEN,0,0,0
ARM,SGP,0,0,0
ARM,SLB,0,0,0
ARM,SLE,0,0,0
ARM,SLV,0,0,0
ARM,SOM,0,0,0
ARM,SRB,0,0,0
ARM,STP,0,0,0
ARM,SUR,0,0,0
ARM,SVK,41,42,0
ARM,SVN,5,2,0
ARM,SWE,495,560,0
ARM,SWZ,0,0,0
ARM,SYR,0,0,0
ARM,TCD,0,0,0
ARM,TGO,0,0,0
ARM,THA,0,0,0
ARM,TJK,0,0,0
ARM,TKM,0,0,0
ARM,TON,0,0,0
ARM,TTO,0,0,0
ARM,TUN,0,0,0
ARM,TUR,0,389,0
ARM,TZA,0,0,0
ARM,UGA,0,0,0
ARM,UKR,0,0,0
ARM,URY,0,0,0
ARM,USA,33273,34522,0
ARM,UZB,0,0,0
ARM,VCT,0,0,0
ARM,VEN,0,0,0
ARM,VNM,0,0,0
ARM,VUT,0,0,0
ARM,WSM,0,0,0
ARM,YEM,0,0,0
ARM,ZAF,0,0,0
ARM,ZAR,0,0,0
ARM,ZMB,0,0,0
ARM,ZWE,0,0,0
AUS,AFG,0,0,0
AUS,AGO,0,0,0
AUS,ALB,0,0,0
AUS,ARE,0,0,0
AUS,ARG,0,0,0
AUS,ARM,0,0,0
AUS,AUS,10130002,4252854,1
AUS,AUT,0,0,0
AUS,AZE,0,0,0
AUS,BDI,0,0,0
AUS,BEL,229,225,0
AUS,BEN,0,0,0
AUS,BFA,0,0,0
AUS,BGD,0,0,0
AUS,BGR,0,0,0
AUS,BHR,0,0,0
AUS,BHS,0,0,0
AUS,BIH,0,0,0
AUS,BLR,0,0,0
AUS,BLZ,0,0,0
AUS,BOL,0,0,0
AUS,BRA,0,0,0
AUS,BRB,0,0,0
AUS,BRN,0,0,0
AUS,BTN,0,0,0
AUS,BWA,0,0,0
AUS,CAF,0,0,0
AUS,CAN,6390,13825,0
AUS,CHE,1002,2914,0
AUS,CHL,428,618,0
AUS,CHN,0,0,0
AUS,CIV,0,0,0
AUS,CMR,0,0,0
AUS,COG,0,0,0
AUS,COL,0,0,0
AUS,COM,0,0,0
AUS,CPV,0,0,0
AUS,CRI,0,0,0
AUS,CUB,0,0,0
AUS,CYP,0,0,0
AUS,CZE,109,158,0
AUS,DEU,0,0,0
AUS,DJI,0,0,0
AUS,DNK,636,483,0
AUS,DOM,0,0,0
AUS,DZA,0,0,0
AUS,ECU,0,0,0
AUS,EGY,0,0,0
AUS,ERI,0,0,0
AUS,ESP,2090,2290,0
AUS,EST,5,28,0
AUS,ETH,0,0,0
AUS,FIN,544,197,0
AUS,FJI,0,0,0
AUS,FRA,1643,2723,0
AUS,FSM,0,0,0
AUS,GAB,0,0,0
AUS,GBR,34943,67514,0
AUS,GEO,0,0,0
AUS,GHA,0,0,0
AUS,GIN,0,0,0
AUS,GMB,0,0,0
AUS,GNB,0,0,0
AUS,GNQ,0,0,0
AUS,GRC,13816,5768,0
AUS,GRD,0,0,0
AUS,GTM,0,0,0
AUS,GUY,0,0,0
AUS,HND,0,0,0
AUS,HRV,0,0,0
AUS,HTI,0,0,0
AUS,HUN,141,124,0
AUS,IDN,0,0,0
AUS,IND,0,0,0
AUS,IRL,1409,1990,0
AUS,IRN,0,0,0
AUS,IRQ,0,0,0
AUS,ISL,28,27,0
AUS,ISR,0,0,0
AUS,ITA,14605,2746,0
AUS,JAM,0,0,0
AUS,JOR,0,0,0
AUS,JPN,630,3360,0
AUS,KAZ,0,0,0
AUS,KEN,0,0,0
AUS,KGZ,0,0,0
AUS,KHM,0,0,0
AUS,KWT,0,0,0
AUS,LAO,0,0,0
AUS,LBN,0,0,0
AUS,LBR,0,0,0
AUS,LBY,0,0,0
AUS,LCA,0,0,0
AUS,LKA,0,0,0
AUS,LSO,0,0,0
AUS,LTU,0,0,0
AUS,LUX,30,85,0
AUS,LVA,32,48,0
AUS,MAR,0,0,0
AUS,MDA,0,0,0
AUS,MDG,0,0,0
AUS,MDV,0,0,0
AUS,MEX,490,358,0
AUS,MKD,0,0,0
AUS,MLI,0,0,0
AUS,MLT,0,0,0
AUS,MMR,0,0,0
AUS,MNG,0,0,0
AUS,MOZ,0,0,0
AUS,MRT,0,0,0
AUS,MUS,0,0,0
AUS,MWI,0,0,0
AUS,MYS,0,0,0
AUS,NAM,0,0,0
AUS,NER,0,0,0
AUS,NGA,0,0,0
AUS,NIC,0,0,0
AUS,NLD,4305,1974,0
AUS,NOR,502,713,0
AUS,NPL,0,0,0
AUS,NZL,17688,19797,0
AUS,OMN,0,0,0
AUS,PAK,0,0,0
AUS,PAN,0,0,0
AUS,PER,0,0,0
AUS,PHL,0,0,0
AUS,PNG,0,0,0
AUS,POL,60,182,0
AUS,PRT,471,334,0
AUS,PRY,0,0,0
AUS,QAT,0,0,0
AUS,ROM,0,0,0
AUS,RWA,0,0,0
AUS,SAU,0,0,0
AUS,SDN,0,0,0
AUS,SEN,0,0,0
AUS,SGP,0,0,0
AUS,SLB,0,0,0
AUS,SLE,0,0,0
AUS,SLV,0,0,0
AUS,SOM,0,0,0
AUS,SRB,0,0,0
AUS,STP,0,0,0
AUS,SUR,0,0,0
AUS,SVK,25,23,0
AUS,SVN,249,97,0
AUS,SWE,895,1400,0
AUS,SWZ,0,0,0
AUS,SYR,0,0,0
AUS,TCD,0,0,0
AUS,TGO,0,0,0
AUS,THA,0,0,0
AUS,TJK,0,0,0
AUS,TKM,0,0,0
AUS,TON,0,0,0
AUS,TTO,0,0,0
AUS,TUN,0,0,0
AUS,TUR,0,466,0
AUS,TZA,0,0,0
AUS,UGA,0,0,0
AUS,UKR,0,0,0
AUS,URY,0,0,0
AUS,USA,27729,42115,0
AUS,UZB,0,0,0
AUS,VCT,0,0,0
AUS,VEN,0,0,0
AUS,VNM,0,0,0
AUS,VUT,0,0,0
AUS,WSM,0,0,0
AUS,YEM,0,0,0
AUS,ZAF,0,0,0
AUS,ZAR,0,0,0
AUS,ZMB,0,0,0
AUS,ZWE,0,0,0
AUT,AFG,0,0,0
AUT,AGO,0,0,0
AUT,ALB,0,0,0
AUT,ARE,0,0,0
AUT,ARG,0,0,0
AUT,ARM,0,0,0
AUT,AUS,9929,3929,0
AUT,AUT,5423912,1558015,1
AUT,AZE,0,0,0
AUT,BDI,0,0,0
AUT,BEL,1070,651,0
AUT,BEN,0,0,0
AUT,BFA,0,0,0
AUT,BGD,0,0,0
AUT,BGR,0,0,0
AUT,BHR,0,0,0
AUT,BHS,0,0,0
AUT,BIH,0,0,0
AUT,BLR,0,0,0
AUT,BLZ,0,0,0
AUT,BOL,0,0,0
AUT,BRA,0,0,0
AUT,BRB,0,0,0
AUT,BRN,0,0,0
AUT,BTN,0,0,0
AUT,BWA,0,0,0
AUT,CAF,0,0,0
AUT,CAN,9020,7785,0
AUT,CHE,17700,12173,0
AUT,CHL,0,207,0
AUT,CHN,0,0,0
AUT,CIV,0,0,0
AUT,CMR,0,0,0
AUT,COG,0,0,0
AUT,COL,0,0,0
AUT,COM,0,0,0
AUT,CPV,0,0,0
AUT,CRI,0,0,0
AUT,CUB,0,0,0
AUT,CYP,0,0,0
AUT,CZE,2348,402,0
AUT,DEU,100977,39698,0
AUT,DJI,0,0,0
AUT,DNK,694,426,0
AUT,DOM,0,0,0
AUT,DZA,0,0,0
AUT,ECU,0,0,0
AUT,EGY,0,0,0
AUT,ERI,0,0,0
AUT,ESP,2240,2875,0
AUT,EST,8,36,0
AUT,ETH,0,0,0
AUT,FIN,270,133,0
AUT,FJI,0,0,0
AUT,FRA,6360,4261,0
AUT,FSM,0,0,0
AUT,GAB,0,0,0
AUT,GBR,8344,8045,0
AUT,GEO,0,0,0
AUT,GHA,0,0,0
AUT,GIN,0,0,0
AUT,GMB,0,0,0
AUT,GNB,0,0,0
AUT,GNQ,0,0,0
AUT,GRC,1223,858,0
AUT,GRD,0,0,0
AUT,GTM,0,0,0
AUT,GUY,0,0,0
AUT,HND,0,0,0
AUT,HRV,0,0,0
AUT,HTI,0,0,0
AUT,HUN,3763,1076,0
AUT,IDN,0,0,0
AUT,IND,0,0,0
AUT,IRL,189,303,0
AUT,IRN,0,0,0
AUT,IRQ,0,0,0
AUT,ISL,45,38,0
AUT,ISR,0,0,0
AUT,ITA,11013,2783,0
AUT,JAM,0,0,0
AUT,JOR,0,0,0
AUT,JPN,57,174,0
AUT,KAZ,0,0,0
AUT,KEN,0,0,0
AUT,KGZ,0,0,0
AUT,KHM,0,0,0
AUT,KWT,0,0,0
AUT,LAO,0,0,0
AUT,LBN,0,0,0
AUT,LBR,0,0,0
AUT,LBY,0,0,0
AUT,LCA,0,0,0
AUT,LKA,0,0,0
AUT,LSO,0,0,0
AUT,LTU,0,0,0
AUT,LUX,263,254,0
AUT,LVA,69,33,0
AUT,MAR,0,0,0
AUT,MDA,0,0,0
AUT,MDG,0,0,0
AUT,MDV,0,0,0
AUT,MEX,88,255,0
AUT,MKD,0,0,0
AUT,MLI,0,0,0
AUT,MLT,0,0,0
AUT,MMR,0,0,0
AUT,MNG,0,0,0
AUT,MOZ,0,0,0
AUT,MRT,0,0,0
AUT,MUS,0,0,0
AUT,MWI,0,0,0
AUT,MYS,0,0,0
AUT,NAM,0,0,0
AUT,NER,0,0,0
AUT,NGA,0,0,0
AUT,NIC,0,0,0
AUT,NLD,3160,2089,0
AUT,NOR,521,540,0
AUT,NPL,0,0,0
AUT,NZL,396,642,0
AUT,OMN,0,0,0
AUT,PAK,0,0,0
AUT,PAN,0,0,0
AUT,PER,0,0,0
AUT,PHL,0,0,0
AUT,PNG,0,0,0
AUT,POL,1693,303,0
AUT,PRT,236,192,0
AUT,PRY,0,0,0
AUT,QAT,0,0,0
AUT,ROM,0,0,0
AUT,RWA,0,0,0
AUT,SAU,0,0,0
AUT,SDN,0,0,0
AUT,SEN,0,0,0
AUT,SGP,0,0,0
AUT,SLB,0,0,0
AUT,SLE,0,0,0
AUT,SLV,0,0,0
AUT,SOM,0,0,0
AUT,SRB,0,0,0
AUT,STP,0,0,0
AUT,SUR,0,0,0
AUT,SVK,830,170,0
AUT,SVN,1841,433,0
AUT,SWE,3665,1530,0
AUT,SWZ,0,0,0
AUT,SYR,0,0,0
AUT,TCD,0,0,0
AUT,TGO,0,0,0
AUT,THA,0,0,0
AUT,TJK,0,0,0
AUT,TKM,0,0,0
AUT,TON,0,0,0
AUT,TTO,0,0,0
AUT,TUN,0,0,0
AUT,TUR,3594,690,0
AUT,TZA,0,0,0
AUT,UGA,0,0,0
AUT,UKR,0,0,0
AUT,URY,0,0,0
AUT,USA,28247,24683,0
AUT,UZB,0,0,0
AUT,VCT,0,0,0
AUT,VEN,0,0,0
AUT,VNM,0,0,0
AUT,VUT,0,0,0
AUT,WSM,0,0,0
AUT,YEM,0,0,0
AUT,ZAF,0,0,0
AUT,ZAR,0,0,0
AUT,ZMB,0,0,0
AUT,ZWE,0,0,0
AZE,AFG,0,0,0
AZE,AGO,0,0,0
AZE,ALB,0,0,0
AZE,ARE,0,0,0
AZE,ARG,0,0,0
AZE,ARM,0,0,0
AZE,AUS,93,210,0
AZE,AUT,0,0,0
AZE,AZE,5267329,802880,1
AZE,BDI,0,0,0
AZE,BEL,0,0,0
AZE,BEN,0,0,0
AZE,BFA,0,0,0
AZE,BGD,0,0,0
AZE,BGR,0,0,0
AZE,BHR,0,0,0
AZE,BHS,0,0,0
AZE,BIH,0,0,0
AZE,BLR,0,0,0
AZE,BLZ,0,0,0
AZE,BOL,0,0,0
AZE,BRA,0,0,0
AZE,BRB,0,0,0
AZE,BRN,0,0,0
AZE,BTN,0,0,0
AZE,BWA,0,0,0
AZE,CAF,0,0,0
AZE,CAN,375,1750,0
AZE,CHE,0,0,0
AZE,CHL,0,0,0
AZE,CHN,0,0,0
AZE,CIV,0,0,0
AZE,CMR,0,0,0
AZE,COG,0,0,0
AZE,COL,0,0,0
AZE,COM,0,0,0
AZE,CPV,0,0,0
AZE,CRI,0,0,0
AZE,CUB,0,0,0
AZE,CYP,0,0,0
AZE,CZE,148,263,0
AZE,DEU,0,0,0
AZE,DJI,0,0,0
AZE,DNK,93,71,0
AZE,DOM,0,0,0
AZE,DZA,0,0,0
AZE,ECU,0,0,0
AZE,EGY,0,0,0
AZE,ERI,0,0,0
AZE,ESP,290,740,0
AZE,EST,681,684,0
AZE,ETH,0,0,0
AZE,FIN,23,18,0
AZE,FJI,0,0,0
AZE,FRA,2128,720,0
AZE,FSM,0,0,0
AZE,GAB,0,0,0
AZE,GBR,558,1320,0
AZE,GEO,0,0,0
AZE,GHA,0,0,0
AZE,GIN,0,0,0
AZE,GMB,0,0,0
AZE,GNB,0,0,0
AZE,GNQ,0,0,0
AZE,GRC,288,190,0
AZE,GRD,0,0,0
AZE,GTM,0,0,0
AZE,GUY,0,0,0
AZE,HND,0,0,0
AZE,HRV,0,0,0
AZE,HTI,0,0,0
AZE,HUN,42,83,0
AZE,IDN,0,0,0
AZE,IND,0,0,0
AZE,IRL,57,62,0
AZE,IRN,0,0,0
AZE,IRQ,0,0,0
AZE,ISL,6,3,0
AZE,ISR,11906,12096,0
AZE,ITA,308,214,0
AZE,JAM,0,0,0
AZE,JOR,0,0,0
AZE,JPN,5,11,0
AZE,KAZ,0,0,0
AZE,KEN,0,0,0
AZE,KGZ,0,0,0
AZE,KHM,0,0,0
AZE,KWT,0,0,0
AZE,LAO,0,0,0
AZE,LBN,0,0,0
AZE,LBR,0,0,0
AZE,LBY,0,0,0
AZE,LCA,0,0,0
AZE,LKA,0,0,0
AZE,LSO,0,0,0
AZE,LTU,0,0,0
AZE,LUX,8,7,0
AZE,LVA,2420,1183,0
AZE,MAR,0,0,0
AZE,MDA,0,0,0
AZE,MDG,0,0,0
AZE,MDV,0,0,0
AZE,MEX,0,0,0
AZE,MKD,0,0,0
AZE,MLI,0,0,0
AZE,MLT,0,0,0
AZE,MMR,0,0,0
AZE,MNG,0,0,0
AZE,MOZ,0,0,0
AZE,MRT,0,0,0
AZE,MUS,0,0,0
AZE,MWI,0,0,0
AZE,MYS,0,0,0
AZE,NAM,0,0,0
AZE,NER,0,0,0
AZE,NGA,0,0,0
AZE,NIC,0,0,0
AZE,NLD,2263,731,0
AZE,NOR,102,141,0
AZE,NPL,0,0,0
AZE,NZL,0,0,0
AZE,OMN,0,0,0
AZE,PAK,0,0,0
AZE,PAN,0,0,0
AZE,PER,0,0,0
AZE,PHL,0,0,0
AZE,PNG,0,0,0
AZE,POL,109,127,0
AZE,PRT,34,20,0
AZE,PRY,0,0,0
AZE,QAT,0,0,0
AZE,ROM,0,0,0
AZE,RWA,0,0,0
AZE,SAU,0,0,0
AZE,SDN,0,0,0
AZE,SEN,0,0,0
AZE,SGP,0,0,0
AZE,SLB,0,0,0
AZE,SLE,0,0,0
AZE,SLV,0,0,0
AZE,SOM,0,0,0
AZE,SRB,0,0,0
AZE,STP,0,0,0
AZE,SUR,0,0,0
AZE,SVK,12,10,0
AZE,SVN,1,0,0
AZE,SWE,445,815,0
AZE,SWZ,0,0,0
AZE,SYR,0,0,0
AZE,TCD,0,0,0
AZE,TGO,0,0,0
AZE,THA,0,0,0
AZE,TJK,0,0,0
AZE,TKM,0,0,0
AZE,TON,0,0,0
AZE,TTO,0,0,0
AZE,TUN,0,0,0
AZE,TUR,12945,6167,0
AZE,TZA,0,0,0
AZE,UGA,0,0,0
AZE,UKR,0,0,0
AZE,URY,0,0,0
AZE,USA,5906,8459,0
AZE,UZB,0,0,0
AZE,VCT,0,0,0
AZE,VEN,0,0,0
AZE,VNM,0,0,0
AZE,VUT,0,0,0
AZE,WSM,0,0,0
AZE,YEM,0,0,0
AZE,ZAF,0,0,0
AZE,ZAR,0,0,0
AZE,ZMB,0,0,0
AZE,ZWE,0,0,0
BDI,AFG,0,0,0
BDI,AGO,0,0,0
BDI,ALB,0,0,0
BDI,ARE,0,0,0
BDI,ARG,0,0,0
BDI,ARM,0,0,0
BDI,AUS,822,139,0
BDI,AUT,0,0,0
BDI,AZE,0,0,0
BDI,BDI,3092740,35716,1
BDI,BEL,1748,1829,0
BDI,BEN,0,0,0
BDI,BFA,0,0,0
BDI,BGD,0,0,0
BDI,BGR,0,0,0
BDI,BHR,0,0,0
BDI,BHS,0,0,0
BDI,BIH,0,0,0
BDI,BLR,0,0,0
BDI,BLZ,0,0,0
BDI,BOL,0,0,0
BDI,BRA,0,0,0
BDI,BRB,0,0,0
BDI,BRN,0,0,0
BDI,BTN,0,0,0
BDI,BWA,0,0,0
BDI,CAF,0,0,0
BDI,CAN,1650,2960,0
BDI,CHE,0,0,0
BDI,CHL,0,0,0
BDI,CHN,0,0,0
BDI,CIV,0,0,0
BDI,CMR,0,0,0
BDI,COG,0,0,0
BDI,COL,0,0,0
BDI,COM,0,0,0
BDI,CPV,0,0,0
BDI,CRI,0,0,0
BDI,CUB,0,0,0
BDI,CYP,0,0,0
BDI,CZE,0,1,0
BDI,DEU,0,0,0
BDI,DJI,0,0,0
BDI,DNK,187,86,0
BDI,DOM,0,0,0
BDI,DZA,0,0,0
BDI,ECU,0,0,0
BDI,EGY,0,0,0
BDI,ERI,0,0,0
BDI,ESP,30,80,0
BDI,EST,0,0,0
BDI,ETH,0,0,0
BDI,FIN,18,5,0
BDI,FJI,0,0,0
BDI,FRA,594,652,0
BDI,FSM,0,0,0
BDI,GAB,0,0,0
BDI,GBR,1905,1349,0
BDI,GEO,0,0,0
BDI,GHA,0,0,0
BDI,GIN,0,0,0
BDI,GMB,0,0,0
BDI,GNB,0,0,0
BDI,GNQ,0,0,0
BDI,GRC,70,59,0
BDI,GRD,0,0,0
BDI,GTM,0,0,0
BDI,GUY,0,0,0
BDI,HND,0,0,0
BDI,HRV,0,0,0
BDI,HTI,0,0,0
BDI,HUN,2,2,0
BDI,IDN,0,0,0
BDI,IND,0,0,0
BDI,IRL,46,37,0
BDI,IRN,0,0,0
BDI,IRQ,0,0,0
BDI,ISL,0,0,0
BDI,ISR,0,0,0
BDI,ITA,407,274,0
BDI,JAM,0,0,0
BDI,JOR,0,0,0
BDI,JPN,1,6,0
BDI,KAZ,0,0,0
BDI,KEN,0,0,0
BDI,KGZ,0,0,0
BDI,KHM,0,0,0
BDI,KWT,0,0,0
BDI,LAO,0,0,0
BDI,LBN,0,0,0
BDI,LBR,0,0,0
BDI,LBY,0,0,0
BDI,LCA,0,0,0
BDI,LKA,0,0,0
BDI,LSO,0,0,0
BDI,LTU,0,0,0
BDI,LUX,17,20,0
BDI,LVA,0,1,0
BDI,MAR,0,0,0
BDI,MDA,0,0,0
BDI,MDG,0,0,0
BDI,MDV,0,0,0
BDI,MEX,0,0,0
BDI,MKD,0,0,0
BDI,MLI,0,0,0
BDI,MLT,0,0,0
BDI,MMR,0,0,0
BDI,MNG,0,0,0
BDI,MOZ,0,0,0
BDI,MRT,0,0,0
BDI,MUS,0,0,0
BDI,MWI,0,0,0
BDI,MYS,0,0,0
BDI,NAM,0,0,0
BDI,NER,0,0,0
BDI,NGA,0,0,0
BDI,NIC,0,0,0
BDI,NLD,1205,261,0
BDI,NOR,324,201,0
BDI,NPL,0,0,0
BDI,NZL,0,0,0
BDI,OMN,0,0,0
BDI,PAK,0,0,0
BDI,PAN,0,0,0
BDI,PER,0,0,0
BDI,PHL,0,0,0
BDI,PNG,0,0,0
BDI,POL,8,0,0
BDI,PRT,10,8,0
BDI,PRY,0,0,0
BDI,QAT,0,0,0
BDI,ROM,0,0,0
BDI,RWA,0,0,0
BDI,SAU,0,0,0
BDI,SDN,0,0,0
BDI,SEN,0,0,0
BDI,SGP,0,0,0
BDI,SLB,0,0,0
BDI,SLE,0,0,0
BDI,SLV,0,0,0
BDI,SOM,0,0,0
BDI,SRB,0,0,0
BDI,STP,0,0,0
BDI,SUR,0,0,0
BDI,SVK,3,0,0
BDI,SVN,1,2,0
BDI,SWE,840,560,0
BDI,SWZ,0,0,0
BDI,SYR,0,0,0
BDI,TCD,0,0,0
BDI,TGO,0,0,0
BDI,THA,0,0,0
BDI,TJK,0,0,0
BDI,TKM,0,0,0
BDI,TON,0,0,0
BDI,TTO,0,0,0
BDI,TUN,0,0,0
BDI,TUR,0,0,0
BDI,TZA,0,0,0
BDI,UGA,0,0,0
BDI,UKR,0,0,0
BDI,URY,0,0,0
BDI,USA,1311,1661,0
BDI,UZB,0,0,0
BDI,VCT,0,0,0
BDI,VEN,0,0,0
BDI,VNM,0,0,0
BDI,VUT,0,0,0
BDI,WSM,0,0,0
BDI,YEM,0,0,0
BDI,ZAF,0,0,0
BDI,ZAR,0,0,0
BDI,ZMB,0,0,0
BDI,ZWE,0,0,0
BEL,AFG,0,0,0
BEL,AGO,0,0,0
BEL,ALB,0,0,0
BEL,ARE,0,0,0
BEL,ARG,0,0,0
BEL,ARM,0,0,0
BEL,AUS,2234,2255,0
BEL,AUT,0,0,0
BEL,AZE,0,0,0
BEL,BDI,0,0,0
BEL,BEL,5295176,2342123,1
BEL,BEN,0,0,0
BEL,BFA,0,0,0
BEL,BGD,0,0,0
BEL,BGR,0,0,0
BEL,BHR,0,0,0
BEL,BHS,0,0,0
BEL,BIH,0,0,0
BEL,BLR,0,0,0
BEL,BLZ,0,0,0
BEL,BOL,0,0,0
BEL,BRA,0,0,0
BEL,BRB,0,0,0
BEL,BRN,0,0,0
BEL,BTN,0,0,0
BEL,BWA,0,0,0
BEL,CAF,0,0,0
BEL,CAN,9185,9840,0
BEL,CHE,3841,7154,0
BEL,CHL,0,1168,0
BEL,CHN,0,0,0
BEL,CIV,0,0,0
BEL,CMR,0,0,0
BEL,COG,0,0,0
BEL,COL,0,0,0
BEL,COM,0,0,0
BEL,CPV,0,0,0
BEL,CRI,0,0,0
BEL,CUB,0,0,0
BEL,CYP,0,0,0
BEL,CZE,417,138,0
BEL,DEU,0,0,0
BEL,DJI,0,0,0
BEL,DNK,383,416,0
BEL,DOM,0,0,0
BEL,DZA,0,0,0
BEL,ECU,0,0,0
BEL,EGY,0,0,0
BEL,ERI,0,0,0
BEL,ESP,19755,14060,0
BEL,EST,8,21,0
BEL,ETH,0,0,0
BEL,FIN,176,105,0
BEL,FJI,0,0,0
BEL,FRA,71892,48506,0
BEL,FSM,0,0,0
BEL,GAB,0,0,0
BEL,GBR,7589,11138,0
BEL,GEO,0,0,0
BEL,GHA,0,0,0
BEL,GIN,0,0,0
BEL,GMB,0,0,0
BEL,GNB,0,0,0
BEL,GNQ,0,0,0
BEL,GRC,3100,1406,0
BEL,GRD,0,0,0
BEL,GTM,0,0,0
BEL,GUY,0,0,0
BEL,HND,0,0,0
BEL,HRV,0,0,0
BEL,HTI,0,0,0
BEL,HUN,646,293,0
BEL,IDN,0,0,0
BEL,IND,0,0,0
BEL,IRL,328,612,0
BEL,IRN,0,0,0
BEL,IRQ,0,0,0
BEL,ISL,22,15,0
BEL,ISR,0,0,0
BEL,ITA,34724,6081,0
BEL,JAM,0,0,0
BEL,JOR,0,0,0
BEL,JPN,52,240,0
BEL,KAZ,0,0,0
BEL,KEN,0,0,0
BEL,KGZ,0,0,0
BEL,KHM,0,0,0
BEL,KWT,0,0,0
BEL,LAO,0,0,0
BEL,LBN,0,0,0
BEL,LBR,0,0,0
BEL,LBY,0,0,0
BEL,LCA,0,0,0
BEL,LKA,0,0,0
BEL,LSO,0,0,0
BEL,LTU,0,0,0
BEL,LUX,4936,6798,0
BEL,LVA,19,15,0
BEL,MAR,0,0,0
BEL,MDA,0,0,0
BEL,MDG,0,0,0
BEL,MDV,0,0,0
BEL,MEX,228,1015,0
BEL,MKD,0,0,0
BEL,MLI,0,0,0
BEL,MLT,0,0,0
BEL,MMR,0,0,0
BEL,MNG,0,0,0
BEL,MOZ,0,0,0
BEL,MRT,0,0,0
BEL,MUS,0,0,0
BEL,MWI,0,0,0
BEL,MYS,0,0,0
BEL,NAM,0,0,0
BEL,NER,0,0,0
BEL,NGA,0,0,0
BEL,NIC,0,0,0
BEL,NLD,22342,15034,0
BEL,NOR,361,529,0
BEL,NPL,0,0,0
BEL,NZL,216,414,0
BEL,OMN,0,0,0
BEL,PAK,0,0,0
BEL,PAN,0,0,0
BEL,PER,0,0,0
BEL,PHL,0,0,0
BEL,PNG,0,0,0
BEL,POL,1282,215,0
BEL,PRT,1227,1042,0
BEL,PRY,0,0,0
BEL,QAT,0,0,0
BEL,ROM,0,0,0
BEL,RWA,0,0,0
BEL,SAU,0,0,0
BEL,SDN,0,0,0
BEL,SEN,0,0,0
BEL,SGP,0,0,0
BEL,SLB,0,0,0
BEL,SLE,0,0,0
BEL,SLV,0,0,0
BEL,SOM,0,0,0
BEL,SRB,0,0,0
BEL,STP,0,0,0
BEL,SUR,0,0,0
BEL,SVK,222,48,0
BEL,SVN,176,42,0
BEL,SWE,440,695,0
BEL,SWZ,0,0,0
BEL,SYR,0,0,0
BEL,TCD,0,0,0
BEL,TGO,0,0,0
BEL,THA,0,0,0
BEL,TJK,0,0,0
BEL,TKM,0,0,0
BEL,TON,0,0,0
BEL,TTO,0,0,0
BEL,TUN,0,0,0
BEL,TUR,2628,399,0
BEL,TZA,0,0,0
BEL,UGA,0,0,0
BEL,UKR,0,0,0
BEL,URY,0,0,0
BEL,USA,14553,18184,0
BEL,UZB,0,0,0
BEL,VCT,0,0,0
BEL,VEN,0,0,0
BEL,VNM,0,0,0
BEL,VUT,0,0,0
BEL,WSM,0,0,0
BEL,YEM,0,0,0
BEL,ZAF,0,0,0
BEL,ZAR,0,0,0
BEL,ZMB,0,0,0
BEL,ZWE,0,0,0
BEN,AFG,0,0,0
BEN,AGO,0,0,0
BEN,ALB,0,0,0
BEN,ARE,0,0,0
BEN,ARG,0,0,0
BEN,ARM,0,0,0
BEN,AUS,9,20,0
BEN,AUT,0,0,0
BEN,AZE,0,0,0
BEN,BDI,0,0,0
BEN,BEL,286,240,0
BEN,BEN,3614874,50275,1
BEN,BFA,0,0,0
BEN,BGD,0,0,0
BEN,BGR,0,0,0
BEN,BHR,0,0,0
BEN,BHS,0,0,0
BEN,BIH,0,0,0
BEN,BLR,0,0,0
BEN,BLZ,0,0,0
BEN,BOL,0,0,0
BEN,BRA,0,0,0
BEN,BRB,0,0,0
BEN,BRN,0,0,0
BEN,BTN,0,0,0
BEN,BWA,0,0,0
BEN,CAF,0,0,0
BEN,CAN,80,1100,0
BEN,CHE,0,0,0
BEN,CHL,0,0,0
BEN,CHN,0,0,0
BEN,CIV,0,0,0
BEN,CMR,0,0,0
BEN,COG,0,0,0
BEN,COL,0,0,0
BEN,COM,0,0,0
BEN,CPV,0,0,0
BEN,CRI,0,0,0
BEN,CUB,0,0,0
BEN,CYP,0,0,0
BEN,CZE,5,25,0
BEN,DEU,0,0,0
BEN,DJI,0,0,0
BEN,DNK,17,8,0
BEN,DOM,0,0,0
BEN,DZA,0,0,0
BEN,ECU,0,0,0
BEN,EGY,0,0,0
BEN,ERI,0,0,0
BEN,ESP,180,75,0
BEN,EST,0,0,0
BEN,ETH,0,0,0
BEN,FIN,3,0,0
BEN,FJI,0,0,0
BEN,FRA,8193,7915,0
BEN,FSM,0,0,0
BEN,GAB,0,0,0
BEN,GBR,250,265,0
BEN,GEO,0,0,0
