iso,NIR6_NM,NIR6_NS,NIR6_PESC,NIR6_PESC4,NIR6_SC,NIR6_SC4,NIR7_NM,NIR7_NS,NIR7_PESC,NIR7_PESC4,NIR7_SC,NIR7_SC4,NIR5_NM,NIR5_PESC
"DEU",0.0154215216716389,0.0130294007754019,0.0146985547150873,0.00323915243416717,0.0145822028938838,0.00241219667980108,0.0325087259101542,0.0426856838115675,0.0817356854897347,0.0319295765872779,0.0311770705096033,0.0315901072355971,0.00647249439939526,0.00563757257679813
"DJI",0.0292855155388315,0.00466520581367561,0.0278833458770858,-0.0142712751002471,0.0324628385548034,-0.00930925767039088,0.178758844497804,0.191299701626536,0.199597886120786,0.176121846889738,0.18425245187155,0.185525565994423,-0.00643649563016048,-0.00766756371448575
"DNK",0.0242896036024983,0.0148873530510266,0.0206163836272674,0.00938212980750094,0.0179640783354381,0.00621766900182413,0.0209394625464023,0.0267857727020409,0.0606974363870304,0.0209231316131641,0.0113151648129663,0.0149975404945678,0.0143570223090787,0.0105333267306703
"DOM",0.103870946560723,0.0243059850161773,0.104241646030322,-0.00594584970522231,0.10797441666314,-0.00125107728894516,0.632691788467138,0.660258236399848,0.9,0.62736890850422,0.635592992132667,0.640790410186744,0.0057036941735994,0.00370914719474669
"DZA",0.0055861155461233,0.0157599744712642,0.00552258542603863,-0.00226298955963803,0.00645470287890861,-0.00120619408843369,0.226463505588869,0.243082141021547,0.31790257892034,0.22505019915139,0.228124403127186,0.232225351562991,0.00402058868424387,0.00393198744882874
"ECU",0.0595973912487397,0.0204656572442571,0.0599264389566235,0.000868477037848458,0.0596576242561856,0.000763483644949345,0.3453921932454,0.365806470232796,0.475445444094261,0.345201110671405,0.34346172505848,0.349172201158079,0.00811164876124222,0.00738180325123768
"EGY",0.048474283620956,0.00466874847345017,0.0480216579487572,0.00155597442484885,0.047116343180158,0.00129382952757585,0.0453422299845237,0.04602873259849,0.0556302257718386,0.0434787167492828,0.0426723017787052,0.0430442906482056,0.00465960451483329,0.00404162378135452
"ERI",-0.00666531784816907,0.0092993763758644,-0.00794637094331681,-0.0137861536014284,-0.00223280819919703,-0.00795733791961465,0.9,0.9,0.9,0.9,0.9,0.9,-0.00666531784816907,-0.00794637094331681
"ESP",0.0218784589320229,0.00717301396414507,0.0204446428209534,0.00814934519462964,0.0183387556541554,0.00527580226082383,0.0197911501138224,0.0187718392287517,0.0369871280602436,0.0185280335409072,0.0142777097617908,0.013982697998594,0.0102102715301138,0.00867372248221601
"EST",0.0300149558962194,0.020125369739853,0.0300904783936177,0.0119805118996628,0.0272496251921666,0.00706039450026579,0.0292709984444884,0.0427503786883279,0.0895925951594961,0.0335048522097115,0.0243270644177789,0.0266244530553557,0.0119237190269917,0.0116868401885656
"ETH",0.00493866310260533,0.00210892983784117,0.00442433521332539,-0.00355409621111486,0.00595870639006348,-0.00178551340976668,0.123404375761891,0.12755686048594,0.132542506788241,0.122043199506097,0.125222016930931,0.125665354254819,-0.00153386216624403,-0.00204603706102977
"FIN",0.00567039198631605,0.0148922098413209,0.00635094184235754,0.000185161119800386,0.00862833034136205,8.48025405431101e-05,-0.0060760128219281,0.0167171049941483,0.0573546886147267,0.00161282257756191,-0.00145433894532749,0.00140863429512899,-0.00238669075242876,-0.0018104032239721
"FJI",0.0444115155231095,0.0299034626730751,0.0483479469525951,-0.0323683530690839,0.0598321374888554,-0.021002576341558,0.9,0.9,0.9,0.9,0.9,0.9,-0.0322653326054235,-0.0308938501128462
