iso,mH,mL,mi,ywd,ypwdSC,w,wH,wL,wHd,wLd,wHdd,wLdd,wHGEd,wLGEd,wHSCd,wLSCd,wHGE4d,wLGE4d,wHSC4d,wLSC4d,ywdPESC,ywdSC,ypnd,LhNM,LlNM,LNM,LhNS,LlNS,LNS,LhPESC,LlPESC,LPESC,LhSC,LlSC,LSC,Lh,Ll,L,wHGE,wLGE,wHGE4,wLGE4,rpc,Nh,N,thetH,thetHNew,TFP,TFPNew,LiT,LiTNew,lic,lmic,umic,hic
"SGP",0.0419563735931731,0.0220530728027886,0.0312777676024082,38691.4769325162,38003.7818900299,41762.4857789362,67986.3847978032,19570.0635206597,62986.9987398144,18130.9768121942,62986.9987398144,18130.9768121942,63094.4018535226,18122.5587705694,62709.7037548683,18019.8743360024,63018.8487661954,18103.4927424089,63062.78375049,18123.4436070711,38608.0215226308,38003.7818900299,38586.298394601,1611125.26915943,1915916.73084057,3527042,1560568.78995627,1855796.01508255,3416364.80503881,1561972.11407555,1856305.5671539,3418277.68122945,1612881.77584239,1914160.22415761,3527042,1566112,1850612,3416724,68023.8376941754,19538.437011802,68021.3206081484,19540.5582308772,0,1634698,3527042,0.761668034227621,0.761552869313928,87445.8120961498,86687.5836477548,0.477581313248219,0.476718454254482,0,0,0,1
"SLB",0.0282991058268566,0.00563323721504083,0.00893129479943226,3869.80425455687,3825.49387719444,5278.56531953493,16276.6412673414,3448.44175675233,11932.6771221623,2528.11015381116,12003.4504879128,2598.88351956162,12018.6975867768,2519.90604396173,11946.5866867807,2510.01901693242,12001.7974835491,2516.72711902319,12206.8628092077,2565.00107825296,3835.47693001329,3825.49387719444,4124.44810070977,28885.2645275769,180938.735472423,209824,28625.3893232876,179310.864251105,207936.253574393,29100.6637248744,179383.199975675,208483.863700549,29402.8145336858,180421.185466314,209824,29667,178283,207950,16372.2539951284,3432.69655449124,16370.9200194964,3432.91398083501,70.773365750461,30531,209824,0.658167843821355,0.657233776867963,16529.3231526957,16484.1358506704,0.319345521336369,0.316017138452448,0,1,0,0
"SLE",0.308452222433569,0.0168040460301648,0.0271781787870157,1893.90010047768,1810.55826949382,2042.08246582053,8902.93072482061,1864.09801370435,8256.89543713334,1728.8309725711,8277.85793854168,1749.79347397944,9308.41541355399,1706.58602893169,8953.50265377016,1685.70688272004,9305.49094068214,1704.78377848588,9134.4654565037,1718.75628238537,1827.92250756952,1810.55826949382,2932.17268545069,32829.5749668853,2184022.42503311,2216852,31800.8503954733,2115585.42773967,2147386.27813514,39811.1176127244,2127430.42975627,2167241.54736899,43233.552457851,2173618.44754215,2216852,54532,2102070,2156602,10028.1377000594,1838.53845523537,10034.8563498069,1838.40491959393,20.962501408339,78855,2216852,0.434788113674171,0.421428445135715,5191.81021704582,5152.02077383977,0.393327641121384,0.391320622896639,1,0,0,0
"SLV",0.3267319013952,0.26714150113663,0.272740360754201,5532.0869116565,5080.8900757079,6314.98425888866,16721.4138368154,5323.59658259029,14648.3840400447,4663.60607883286,15911.6412455733,5926.86328436147,15528.5958352549,4696.00053646301,14835.0282522319,4532.64354934289,15254.9876652756,4609.11952738552,18230.2073012066,5565.99643161362,5388.26837116837,5080.8900757079,16178.1629467171,273459.700022741,3685745.29997726,3959205,198754.434565983,2678852.58043645,2877607.01500243,221284.605523079,2671280.96531591,2892565.57083899,313375.964443002,3645829.035557,3959205,250449,2628921,2879370,17400.6592052402,5262.13096338707,17412.8272428839,5261.08600237382,1263.25720552862,371990,3959205,0.492251696698149,0.486004725383201,15893.5569102546,15238.2851397628,0.397329829599956,0.388944532339396,0,1,0,0
"SOM",0.318449255796124,0.0514693371420591,0.0614086415763308,3693.28264511364,3477.79351061093,3893.81862160768,16874.3768665289,3533.16156462139,16005.327747528,3351.19982646009,16005.327747528,3351.19982646009,17946.9986863418,3307.54151495519,17236.070826351,3258.63861042761,17951.9246267374,3303.44530885882,17417.7486207396,3289.00135919861,3561.3422785877,3477.79351061093,5368.48004509723,52097.9579916461,3171064.04200835,3223162,48706.2101043131,2964617.37539009,3013323.5854944,60283.2659966778,2980819.25012674,3041102.51612342,67918.6988565815,3155243.30114342,3223162,81782,2943450,3025232,18902.1500445688,3483.57110216443,18927.7883164322,3483.02005612612,0,119994,3223162,0.443236510516592,0.430311918510986,10062.5432046333,9909.55382724617,0.386961679808219,0.384119121865297,1,0,0,0
"SRB",0.0684775463526156,0.0584373642243862,0.0597349023034468,2860.05396728326,2775.54205394417,3267.02418809559,8486.94048954749,2500.57218004796,7429.73006005703,2189.07818622341,7920.34948143728,2679.69760760366,7488.91024722621,2191.73633920232,7287.19204490949,2135.56900356719,7459.42416568721,2184.78373969586,8568.26995238097,2512.54188290933,2848.19223960637,2775.54205394417,3996.55976944472,1069422.85150259,7523560.14849741,8592983,1005527.97682277,7074049.52492848,8079577.50175125,1021024.77821968,7067406.12676878,8088430.90498846,1087354.99059494,7505628.00940506,8592983,1034465,7045217,8079682,8525.13333932839,2495.00179859571,8520.75649175097,2495.63636811508,490.619421380251,1110510,8592983,0.565318745776026,0.564521030342413,8832.52191467628,8701.13545108776,0.369885772110799,0.368002082077417,0,1,0,0
"STP",0.712272042764603,0.161447651443146,0.179413082836839,3230.36857181447,3061.64407655817,3999.66906431857,18311.6618636796,3834.10069585529,14789.5778452866,3096.6457949123,14862.3336944474,3169.40164407306,16543.3512745067,3166.45539217919,16517.3097899737,3125.96443565133,16050.4443141751,3064.55415453937,17267.4678093608,3261.5020824678,3158.31834226583,3061.64407655817,5477.98685143452,684.714707971839,81975.2852920282,82660,540.425524428889,64700.7228388226,65241.1483632515,590.977196350319,64822.4080952401,65413.3852915904,791.448433095957,81868.551566904,82660,579,67054,67633,19941.4591895215,3816.86515209807,19988.2700607779,3816.41373022389,72.7558491607525,2696,82660,0.339363660054757,0.332100198921057,8324.97143487605,8055.69206121259,0.480442376962716,0.483516441240237,0,1,0,0
"SUR",0.610572689191146,0.364800172512929,0.391649896897479,6481.65253877067,6442.26576358614,8097.27128052296,23766.9494735494,6919.05514833053,19024.8175042144,5538.52153576042,19041.2213621298,5554.92539367586,19028.4611476321,6018.10170917142,19719.6443205067,5998.58276041318,17798.064871095,5617.32284376322,20020.8539378102,6080.12866974724,6727.24354671228,6442.26576358614,14089.7716010557,39928.2458568945,428618.754143106,468547,23726.5479173278,254697.976086663,278424.524003991,23752.6979561518,252979.9166646,276732.614620752,38190.7360262327,430356.263973767,468547,15940,265107,281047,22265.0666546447,7041.73788145801,22301.1047851301,7038.54639580045,16.4038579154398,51187,468547,0.485042895960028,0.490395666772561,20736.1074606486,19705.8078800899,0.390491383008568,0.397610449164782,0,0,1,0
"SVK",0.186915027408433,0.0900325321973572,0.103137065613013,16443.0040211886,15576.2385307862,18867.6294816084,22747.5133852847,18315.2322279069,19824.2950674263,15961.5937691609,20307.3226963106,16444.6213980451,21313.9149531337,15872.9582672781,20505.7345434912,15511.2458534998,21175.387783031,15782.2233919095,21420.1595055242,16213.1643691172,16164.3122664284,15576.2385307862,16681.5782246809,329156.534883996,3685869.465116,4015026,308899.21718009,3410215.22664744,3719114.44382753,394327.534195941,3332597.77659479,3726925.31079074,435949.38231255,3579076.61768745,4015026,464157,3260114,3724271,24316.0007300708,18108.6799710051,24299.5422936487,18110.6862707297,483.027628884249,543081,4015026,0.319097208200714,0.309352956308571,33568.2514331222,32815.5332491865,0.56206768824996,0.563247571991537,0,0,0,1
"SVN",0.0576851004488662,0.0439190224136423,0.0461168848246747,20221.4751817106,19793.4249825816,23790.0363857247,32917.2111989919,22151.5610015035,27979.5523856768,18828.7749444905,28130.070690832,18979.2932496458,28031.7934371753,18882.3414630705,27809.100771585,18728.6774124361,28110.4929358331,18805.6539022671,28343.6642912086,18984.0194846566,20183.3363002125,19793.4249825816,20611.96587693,219575.07577382,1217685.92422618,1437261,232134.288394676,1331979.5927793,1564113.88117397,235011.903105665,1329435.11378345,1564447.01688912,219105.638939231,1218155.36106077,1437261,238135,1326540,1564675,32891.8744746951,22156.1137921338,33070.9168756654,22124.1306018378,150.518305155224,229470,1437261,0.386355620731671,0.385653719581219,46438.2824567529,45878.1329726711,0.512293632045499,0.511938163105379,0,0,0,1
"SWE",0.0510176162417056,0.0210532046752498,0.0306446358891927,26761.5642868855,26163.7790860022,32272.7365687994,37718.0690674942,29793.1095462366,31277.00460031,24705.3798715865,31863.5669683317,25291.9422396082,31866.163465031,24510.070538251,31381.8438480144,24266.2679172561,32032.0002316165,24373.8217480224,32436.8486113189,24866.9784065757,26454.3336119097,26163.7790860022,27057.7768153046,1736085.09895622,4612366.90104378,6348452,1857985.46609601,5245833.44931093,7103818.91540694,2097003.69037979,5016671.1714828,7113674.8618626,1914482.6741601,4433969.3258399,6348452,2219316,4873746,7093062,38362.9852821191,29507.1440386747,38628.9138119425,29393.5518470272,586.562368021709,2032102,6348452,0.460715334656677,0.454478335000251,64981.1035198286,64427.6293715773,0.496648022589392,0.491699038202336,0,0,0,1
"SWZ",0.0340765527367305,0.00286497259580067,0.00525464094583665,3705.2267422826,3670.23432029677,4407.84901289319,14511.3600087341,3596.37259883009,12198.2125553707,3023.10171909705,12300.662466506,3125.55163023239,12348.7556637453,3012.86864880976,12255.5898979213,2999.51565675108,12342.8907636022,3011.65593304278,12637.1784306887,3093.0874964334,3675.93501928699,3670.23432029677,3901.92841223759,53536.5259982804,711501.474001719,765038,53251.4027955096,707712.181079836,760963.583875346,54750.9948646985,707922.780520567,762673.775385265,55250.0976706281,709787.902329372,765038,56578,704440,761018,14684.3002523251,3582.69845680315,14683.4936352248,3582.76124866351,102.449911135342,58574,765038,0.533478482749198,0.531854685093179,12479.8214236487,12459.3862892658,0.353198083791528,0.350656350034787,0,1,0,0
"SYR",0.0668204213584533,0.0114266533674041,0.0164854674111299,16423.0836853341,16293.7979688141,18291.1032059845,46986.4350935648,15568.7365220854,42187.8411010582,13978.7447426063,42342.3375599345,14133.2412014826,42154.4265256573,14000.0833778399,42003.6337067334,13943.5380606116,42111.9554714333,13985.8208218779,42575.9499602092,14133.3971444414,16443.7946229732,16293.7979688141,16727.6598448039,865091.371470816,9062561.62852918,9927653,850595.152575725,8910701.51126312,9761296.66383884,850444.774664624,8907983.31820304,9758428.09286766,863887.440580967,9063765.55941903,9927653,846057,8917934,9763991,46901.8728286416,15576.7776790455,46902.2827507164,15576.73860891,154.496458876294,906639,9927653,0.481752528909707,0.481906347613891,45063.958471203,44844.4438231581,0.405892065999329,0.406102752606122,0,0,1,0
"TCD",0.0822122571001638,0.00117693026390663,0.00207657725438829,1991.84200344287,1969.23374778448,2093.58877197508,5708.28934976616,2056.30050297042,5430.87097469643,1956.36591499925,5430.87097469643,1956.36591499925,5782.11144505353,1953.06260825244,5662.5498090747,1937.45632678664,5781.97109270149,1952.96722033607,5665.26140953431,1938.34601135827,1969.10493297265,1969.23374778448,2051.42768744185,27967.7396589077,4009445.26034109,4037413,27907.4677236986,4000804.69703532,4028712.16475902,35619.1797908677,3996760.15937979,4032379.33917066,36289.4235033497,4001123.57649665,4037413,41138,3987891,4029029,6077.1869894593,2052.7322562461,6077.33238855299,2052.73093753661,0,44823,4037413,0.219937287066304,0.213298051824771,3285.2288711464,3283.06888881638,0.637273338963599,0.642763130748357,1,0,0,0
"TGO",0.08728442087935,0.00981916614033969,0.0147358676312956,1438.23827658153,1402.81972305884,1598.44588682937,6247.20540064553,1308.04153954802,5621.0660635485,1176.94031749066,5752.62134852845,1308.49560247061,5806.87973264636,1166.91271533136,5683.22066157879,1151.48451359532,5802.51243933426,1166.03598771754,6253.19998432286,1266.96952195098,1409.6609765426,1402.81972305884,1895.05879913087,122893.709121638,2346455.29087836,2469349,121034.992775318,2310966.12844758,2432001.1212229,130992.725415088,2315249.55831492,2446242.28373001,134360.133662153,2334988.86633785,2469349,143049,2289912,2432961,6448.97666748577,1295.94433166173,6448.9728185683,1295.94455313664,131.555284979944,156729,2469349,0.544150337764176,0.539774908241446,4848.25556691885,4826.97589753991,0.329695055214511,0.323810346955205,1,0,0,0
"THA",0.0167494751335323,0.00667702940150459,0.00787116567672736,12061.4632465186,12007.6293994412,13317.6301003052,32242.8117575845,10797.9965759145,29201.5535834422,9779.4906342565,29296.9209166548,9874.8579674691,29209.4774850984,9783.0297885191,29139.3732706687,9759.37334996526,29199.756807449,9779.76057928235,29437.4756586821,9859.20306502936,12062.1685243606,12007.6293994412,12252.0419090229,5229541.07289958,39269966.9271004,44499508,5188322.16950648,38960443.5959985,44148765.765505,5188254.43276799,38959884.9875865,44148139.4203545,5229253.09118885,39270254.9088111,44499508,5187264,38961981,44149245,32240.723581808,10798.274613613,32240.7554170578,10798.2703744159,95.3673332126065,5275628,44499508,0.521423012587636,0.521429087232734,33734.4433908602,33652.7513701237,0.39477841522393,0.394789907082345,0,0,1,0
"TJK",0.00634232714088626,0.00086927802900239,0.0013858119483814,1344.67148362131,1341.64363444882,1472.27674747545,4050.29157093522,1205.08546070058,3699.24444241022,1100.63821703992,3999.10073786397,1400.49451249368,3708.8070343875,1099.74662154981,3621.95240637652,1074.72108585871,3708.50451041071,1099.68239667276,4378.212630383,1299.14591009812,1342.40855725412,1341.64363444882,1404.79584581245,729890.10899438,7157182.89100562,7887073,728876.73893645,7147245.95017923,7876122.68911568,734660.573512122,7145069.66980613,7879730.24331825,736129.016859924,7150943.98314008,7887073,739643,7136500,7876143,4060.49835147524,1204.03118912358,4060.42851228137,1204.03837864268,299.856295453752,744364,7887073,0.519698133147289,0.519294556647014,3874.26540490058,3872.55949536227,0.380014426893201,0.379328273847764,0,1,0,0
"TKM",0.0115598473214801,0.00152453579637726,0.00257441381058976,7472.44010645689,7463.21729254315,7963.07231638723,21500.9141135469,6397.17881166766,20176.1690166899,6003.02667377623,20189.7889483395,6016.6466054259,20168.19956809,6004.68825701255,20156.6072035795,6000.43055588898,20166.4637968739,6004.15159424814,20208.105899536,6015.74530137171,7475.57884600997,7463.21729254315,7534.99629317657,291496.577824418,2515744.42217558,2807241,290743.365935996,2509243.87036409,2799987.23630009,290737.983688046,2508931.95657174,2799669.94025978,291393.968631709,2515847.03136829,2807241,290294,2509720,2800014,21490.5163645383,6398.38230555055,21490.5675680871,6398.37637500082,13.6199316496616,293689,2807241,0.533380831291119,0.533424050139513,21156.1305353681,21138.9294145252,0.376395499312827,0.376477607533465,0,0,1,0
"TON",0.705759412601777,0.463077135747861,0.494647602461895,10615.9712121421,10447.4609205901,12906.9887634917,39375.6261473318,10737.8330080507,32386.3699968901,8831.8451486292,34470.4687288191,10915.9438805582,31138.1777727092,9550.97155282981,31819.8315275407,9445.47889297653,29643.5789838231,9049.35353309334,37731.0908412472,11157.6187047536,11268.4807686907,10447.4609205901,22092.5822901331,8291.36442814825,74866.6355718517,83158,4020.450007404,36302.5371936748,40322.9872010788,4029.79255174747,35973.5208235551,40003.3133753025,7811.79611581438,75346.2038841856,83158,2902,38841,41743,36016.9403190292,11047.4278526507,36145.3886826508,11034.1737399144,2084.09873192905,10818,83158,0.512138227051774,0.519658690756454,34690.2010136692,32766.5341622158,0.37206439819723,0.384220286085348,0,0,1,0
"TTO",0.618149280780362,0.187394979760444,0.248659643628884,31703.3453830904,31086.8969024209,34886.6935387876,96729.4079678615,30068.209241371,87903.0231425465,27324.5391275147,88045.9667444875,27467.4827294557,80060.8169282288,28456.791124515,83852.885738004,28382.6142769953,78833.2766619571,28020.7697376413,85387.0166416846,28902.1320753882,33785.7574652803,31086.8969024209,34604.9177763185,112740.488782839,1011909.51121716,1124650,78947.1033977245,708594.806299634,787541.909697358,78422.6823801685,700733.317792911,779156.00017308,103978.085898698,1020671.9141013,1124650,48979,783916,832895,87026.4765475237,30932.6629484116,87025.7641189518,30932.7355258367,142.943601941007,159955,1124650,0.473121334108927,0.482043849340326,86606.3058819967,83213.2838079595,0.402819323414182,0.41464804720432,0,0,0,1
"TUN",0.15372262457489,0.0681051756505327,0.0770765890239661,9183.3011008171,8968.2087460721,10641.7187457705,32257.9107496024,8344.0035744645,27837.0547440583,7200.48133587972,28173.9939320278,7537.42052384924,27752.3271323448,7275.01562200094,27451.2383851558,7176.90519864399,27581.7145371904,7227.78799325361,28826.9015389279,7534.47386167178,9266.49263435083,8968.2087460721,10428.4212123565,654329.863932945,5954019.13606706,6608349,603370.266233356,5490316.59611878,6093686.86235213,603845.201840125,5475805.44769144,6079650.64953157,650434.847649169,5957914.15235083,6608349,586009,5512991,6099000,31954.8025974255,8376.65565794251,31962.6154021218,8375.80301706551,336.939187969514,692455,6608349,0.557607161979623,0.558428879033967,30216.8828966284,29669.3823093301,0.352177912664773,0.353857934680913,0,0,1,0
"TUR",0.0611503650777749,0.0539671648939223,0.0546023402577195,12690.8085028358,12339.9767527563,13865.9355666101,39141.9814806491,11398.3661656784,35824.7295327584,10432.3636554437,35871.5785768532,10479.2126995385,36023.2825441237,10439.2574362838,35663.5511898421,10345.0740508749,35770.0306885046,10437.8646558722,35984.8790772513,10496.2432243121,12706.5931645401,12339.9767527563,13255.7873095839,3862585.89729046,40061209.1027095,43923795,3758040.59244224,38318214.1876393,42076254.7800815,3761578.0741869,38301603.5854719,42063181.6596588,3872162.01506546,40051632.9849345,43923795,3742280,38333285,42075565,39284.9867647491,11384.4730755975,39081.7969357568,11404.2537585747,46.8490440948327,3883967,43923795,0.517596179316137,0.517710933101387,36682.6443178381,36174.7651893686,0.377997165266174,0.378186466077583,0,0,1,0
"TZA",0.216219289647929,0.00237213218163781,0.00486057908888154,1909.26261100508,1875.00144745712,2090.27369090498,9649.21262275742,2020.35471417495,8813.621377157,1845.39839616506,8829.07989312064,1860.8569121287,9697.70064938157,1838.48373559818,9411.79534530747,1820.08822226381,9695.58166432011,1837.95257237776,9517.03096723028,1840.33538937624,1874.78252855578,1875.00144745712,2063.15003344058,96870.9204249059,15772843.0795751,15869714,96335.2722949353,15685627.0826206,15781962.3549155,114156.618303774,15710860.180104,15825016.7984077,119435.38279451,15750278.6172055,15869714,144740,15647838,15792578,10614.400933895,2012.27117495409,10615.1197561093,2012.26572446256,15.4585159636385,184669,15869714,0.314757285517803,0.305992337689849,4120.6388554389,4114.38531583694,0.507269325033422,0.512359805727834,1,0,0,0
"UGA",0.156267899113197,0.00428932188015805,0.00866256107796428,2963.28838133747,2911.5560402342,3123.11616744727,13653.3714293657,2858.74659085433,12954.6500205255,2712.44811389481,13031.1838846263,2788.98197799561,13597.6930023588,2697.68779862409,13357.852818795,2678.82886298649,13594.7047181217,2697.18244936509,13784.3395262671,2764.42969599399,2919.00522643412,2911.5560402342,3221.79570402298,212983.104409383,10344171.8955906,10557155,210976.018676016,10246691.6757747,10457667.6944507,225543.596850942,10272007.6247762,10497551.2216271,232712.959597728,10324442.0404023,10557155,256314,10209389,10465703,14328.5522375933,2842.68519201,14328.1347981994,2842.69460140067,76.5338641007978,303786,10557155,0.430765970887397,0.425910204540563,7877.94269680764,7857.02725220513,0.396438040697204,0.3953442201159,0,1,0,0
"UKR",0.0994501839609005,0.0260772701238297,0.038950732715212,5594.8898134699,5471.19132717966,6485.8520502945,12209.4149005235,5359.70880516229,10532.2061813397,4623.44499452556,10733.0266915863,4824.26550477211,10642.594510729,4622.53708371695,10505.9156246071,4572.87666076496,10608.1385995243,4608.29562372171,10988.870162084,4783.69219664094,5564.38169570507,5471.19132717966,6443.95509901712,5890461.4778492,30927459.5221508,36817921,5656001.13972438,29696441.7752092,35352442.9149336,5686527.01264488,29714297.0642403,35400824.0768852,5946447.97203524,30871473.0279648,36817921,5817369,29566467,35383836,12299.4504921453,5342.18098340274,12298.1113991293,5342.43895938452,200.820510246543,6459797,36817921,0.502600313092454,0.501787395093775,14958.8723405069,14802.2354844089,0.43357894249365,0.432083299976151,0,0,1,0
"URY",0.136734165031651,0.055018423150108,0.0649343940257459,14328.1877853472,13874.4715736635,15965.7712457328,30840.9594086928,14089.0668849907,27677.6518394706,12643.9739704036,27730.9115607447,12697.2336916777,28034.1657437988,12657.5305518599,27670.9982324315,12522.8960319898,27928.9693500026,12612.1379485083,28049.7764697528,12696.0117949948,14260.792874727,13874.4715736635,15342.4025785002,241537.866594035,1984555.13340596,2226093,225656.809363112,1854071.10580413,2079727.91516725,226948.495659997,1854986.97083582,2081935.46649582,244241.019060593,1981851.98093941,2226093,233194,1848349,2081543,31126.033301957,14053.5203036987,31121.9542347913,14054.0230868317,53.2597212740741,270130,2226093,0.437418866120908,0.436534483238099,34882.115932591,34328.0284790876,0.457706501422858,0.456722872298994,0,0,1,0
"USA",0.0129668923043877,0.0036563511951918,0.00660118943099818,52104.9053863901,51766.0809912685,58391.697002696,79589.3627537037,48678.5209360758,71020.3064633203,43437.5066648009,71055.9587068011,43473.1589082816,71203.3786620975,43323.419446737,70996.5601509998,43243.260349659,72910.9186139296,42610.4295518438,72028.2653750125,42480.0532432741,50993.3430999541,51766.0809912685,51936.9468796499,41378041.3866698,92420724.6133302,133798766,45401197.2621762,120402372.157377,165803569.419553,48431914.9356285,117952394.865954,166384309.801583,41744330.3990326,92054435.6009674,133798766,51903160,113253347,165156507,79826.7818685204,48570.2956651132,81707.3152423928,47751.199219442,35.6522434807852,42319315,133798766,0.525337949770779,0.520475889786822,123518.450962567,123266.041910419,0.472736636086799,0.463743265289461,0,0,0,1
"UZB",0.0572639886266169,0.00474199568660032,0.00904636482862522,9687.02078483762,9658.30251942354,10940.2585996802,31405.2867361632,9209.76312068023,27807.7215995507,8154.75849684835,28067.2895520258,8414.32644932345,27718.1559886525,8169.29495447305,27626.8112157599,8134.22335068709,27700.4770310638,8163.80821888369,28482.6064758554,8385.97002260909,9713.40478087029,9658.30251942354,9892.74025086833,1098294.47722481,12823098.5227752,13921393,1088118.21049961,12704285.878701,13792404.0892006,1088311.90356443,12694506.567266,13782818.4708304,1095459.19983308,12825933.8001669,13921393,1075576,12719879,13795455,31283.5370478612,9220.10978896967,31284.3578341822,9220.03968822579,259.567952475109,1140909,13921393,0.497889327379642,0.498209824937759,28354.1986906802,28275.7296200929,0.385842630187824,0.386294697020053,0,0,1,0
"VCT",0.611209155569816,0.330868855157053,0.384530341495378,7528.29943557787,7531.67791424833,9258.06366557193,26927.9974065639,6827.58691268638,21896.8063949422,5551.92970775065,22379.9242649245,6035.04757773293,21365.3273478362,6011.11551215973,21538.8702644925,5935.15375779713,20460.0372544488,5735.60003631111,23238.3621778079,6384.92945244396,8115.86386636464,7531.67791424833,19348.7702448977,14843.7182954614,82844.2817045386,97688,8727.77396842595,48710.5825441929,57438.3565126189,8716.77071010008,47999.7043900877,56716.4751001878,14148.5754128378,83539.4245871622,97688,7270,52854,60124,25203.0723860277,7090.86160522034,25260.1614726074,7081.22772494018,483.117869982283,18699,97688,0.593947069533636,0.600307326630121,26845.9642497875,25524.0000156652,0.344858675197156,0.36250037620617,0,0,1,0
"VEN",0.0615108709431368,0.0141088989321225,0.0240227171650262,17759.7086871219,17497.4735557013,20064.540492477,37857.1334239312,15585.4850127727,33508.4504721455,13795.1663372569,33517.3457475225,13804.0616126339,33706.315876445,13789.5813349669,33499.6629670566,13722.2962932292,33637.3258152612,13762.3331628877,33669.9825500961,13792.8462395458,17690.8906685596,17497.4735557013,18254.6148566129,3048307.81392286,12340584.1860771,15388892,2973884.63683864,12039293.9167649,15013178.5536036,2982800.7293242,12045536.2532975,15028336.9826217,3063864.14818736,12325027.8518126,15388892,3020516,11998693,15019209,38005.4250584977,15548.3886739572,38003.7479386397,15548.8056167851,8.89527537701886,3218488,15388892,0.549288007492233,0.548819146995397,47610.2079661703,47283.3282562696,0.421433582200144,0.420283331043263,0,0,1,0
"VNM",0.131808601674286,0.0244670929326671,0.0322145608872763,4684.15604056988,4520.68469367359,5065.32226848822,17836.7573666128,4181.144296148,16494.5388140003,3866.5125875873,16648.407542398,4020.38131598507,17164.2423484586,3831.73654620845,16818.1166659599,3791.31626232445,17131.574875734,3824.30055841041,17534.3539672375,3952.65948496944,4574.67619492447,4520.68469367359,5890.59525813088,2875737.40490001,50424228.5951,53299966,2780563.59247008,48755416.2529131,51535979.8453831,3000128.55151861,48880924.6823002,51881053.2338188,3148932.70928128,50151033.2907187,53299966,3339908,48243023,51582931,18525.8858995725,4135.70914527752,18526.427763098,4135.67512348922,153.868728397772,3846972,53299966,0.528848525953609,0.524015740388292,14540.8776386994,14411.5164796044,0.348350518747731,0.341855174890551,0,1,0,0
"VUT",0.234857482185274,0.0155080644234495,0.0236843561507676,7021.92116682898,6780.90503950549,8272.60303120058,28073.8621629589,7676.74786430571,23829.5547620531,6516.14952602824,24001.8635472814,6688.45831125654,26253.1298549645,6461.89381213344,25359.0461530567,6374.57038943355,26217.4945539495,6450.49832140206,26228.2955552783,6590.93085761505,6835.18748195878,6780.90503950549,7504.6335199624,1716.95457351701,88638.045426483,90355,1672.45611174709,86340.8054548512,88013.2615665983,2013.744193562,86539.7676084362,88553.5118019982,2150.5310888204,88204.4689111796,90355,2577,85638,88215,30879.9894264583,7600.73993828373,30891.4202073787,7600.46135542741,172.308785228295,3368,90355,0.388146834623253,0.377738278607978,18473.1954113904,18347.9670503619,0.447816571360457,0.446747816729286,0,1,0,0
"WSM",0.649987075527186,0.433193457223603,0.458856974059381,8233.30244745137,7322.61017902565,10341.7879836228,31400.1604623841,8595.72015869258,24998.2902757932,6843.22323492258,26922.154689741,8767.08764887042,30256.9399272281,6986.52650802005,28865.0769425319,6797.34393720521,28867.8608605814,6548.69274299741,35962.3915243387,8349.45354805698,7449.83564256887,7322.61017902565,17267.1092191326,5189.72749447045,127259.27250553,132449,2740.62445693121,67203.8897941244,69944.5142510556,3385.07372789292,67597.2378560268,70982.3115839197,7378.41859166817,125070.581408332,132449,4752,66186,70938,35871.6055671241,8282.98974657453,36382.4507898716,8253.38228595351,1923.86441394784,15679,132449,0.512642959241467,0.494905495867414,27776.6459112284,26288.5226788507,0.372319538387544,0.351726024366749,0,1,0,0
"YEM",0.0120549491631787,0.00856039868862732,0.00903497290861583,7017.9766718369,6975.28436995479,7846.77729487954,24334.5451940765,5264.93918226325,21764.2560855184,4708.84019913181,21986.5563303856,4931.14044399901,21797.256881995,4708.18786603264,21679.9179116605,4684.39179400467,21782.6177631706,4706.02827572871,22448.0681583497,4851.19315272128,7008.44402559979,6975.28436995479,7235.79027646691,1081770.27606814,6954335.72393186,8036106,1071994.94236955,6891493.40532129,7963488.34769085,1074863.52977397,6891785.18637579,7966648.71614975,1084902.64660057,6951203.35339943,8036106,1078180,6885320,7963500,24357.9096556766,5261.28656021417,24354.8975505209,5261.75677190712,222.300244867207,1091336,8036106,0.646518067849983,0.646366095146716,24444.4964458112,24376.9288103354,0.321003842818949,0.320494165912021,0,1,0,0
"ZAF",0.221967950952209,0.00802692195686479,0.0191445413151721,8719.48641071813,8798.77486441496,10096.5006118207,41726.2865701529,8736.66135110988,36035.4347220277,7545.1092269395,36076.2183099313,7585.89281484306,34440.1473650958,7630.457970929,34758.7924616555,7614.48115772103,34395.9518295631,7618.01193785897,35104.1191212558,7687.98781267588,8964.27349885346,8798.77486441496,9173.93577005381,1162122.26175174,23627502.7382483,24789625,1136553.32006688,23107651.8933284,24244205.2133953,1155225.98020796,22918830.9811676,24074056.9613756,1138524.42856819,23651100.5714318,24789625,1002271,23312768,24315039,39823.6735955263,8823.21624229244,39835.0720345424,8822.66773160761,40.7835879035675,1288213,24789625,0.497559219205534,0.500923429615418,28712.3828124046,28551.89007246,0.351642727731352,0.35485387846422,0,0,1,0
