iso,NIR6_NM,NIR6_NS,NIR6_PESC,NIR6_PESC4,NIR6_SC,NIR6_SC4,NIR7_NM,NIR7_NS,NIR7_PESC,NIR7_PESC4,NIR7_SC,NIR7_SC4,NIR5_NM,NIR5_PESC
"ETH",0.0094571182843142,4.7250057601848e-05,0.00899532088702217,0.00354495384606161,0.00810984890262512,0.00274705678864041,0.13590143885941,0.133264607887194,0.145116523378836,0.136968927552584,0.133688796061971,0.134138172018319,0.00316535244512191,0.00266390606356463
"FIN",-0.0268678916784745,0.00194045175166488,-0.0172092744972043,-0.00826144172221772,-0.0149255603510188,-0.00733674331621067,-0.0447892001620086,-0.00355318142021246,0.0274874936520739,-0.0139028153656973,-0.0272510281314468,-0.0253943021520046,-0.0343039814286796,-0.0246686749092309
"FJI",0.0217698069502824,0.03496840485883,0.0224424688663421,0.00673289157296657,0.0205978690237377,0.00383904528091492,0.9,0.9,0.9,0.9,0.9,0.9,-0.0517687569512142,-0.0529489398853548
"FRA",0.0346650791243132,0.00615121148866281,0.0244883143355674,0.0225829762968406,0.0225517630179243,0.0185715690753915,0.0292160573586219,0.0205135699038878,0.047550968743186,0.0354769023371788,0.0125494648966539,0.00950819409387027,0.0185717111802272,0.00818420886755912
"FSM",-0.0605269903365388,0.0177126187328808,-0.060295971849482,-0.00747372558603516,-0.0579518493339356,-0.00539144577015845,0.9,0.9,0.9,0.9,0.9,0.9,-0.110656366875474,-0.111247081069001
"GAB",0.0132239926745888,0.00179903540802106,0.0114023626804608,0.00952588615990287,0.00912623990718354,0.00725263166124388,0.0830984058751111,0.0766549963799703,0.107186250279395,0.0849804618355906,0.0768739399123501,0.0777988759406202,0.00918526237054587,0.00730312895151728
"GBR",0.0661818379730729,0.0270517591370744,0.0374597105885498,0.0554682305170206,0.0292014502814761,0.044229130400524,0.0949529892727283,0.0647962649057289,0.14341705064983,0.0969692671856021,0.0441378645287675,0.046104666927571,0.0622319600966654,0.0333679663993818
"GEO",0.038890882504602,-0.00140026488917186,0.0451584035346521,-0.0102203441705104,0.0471730843377622,-0.00885872997202011,0.083139261613784,0.107650482365103,0.148334238026963,0.0985783675939178,0.0954029944785702,0.097001785896026,-0.0237731436063694,-0.0177628991402339
"GHA",0.028375177350072,0.00361922403683899,0.0276858848820748,0.00502648538546082,0.0260219190503412,0.00366880364895769,0.242131819412976,0.244185463320006,0.277283511757161,0.247572439266999,0.23783958138056,0.239904536675056,0.00383759353368787,0.00287073792661343
"GIN",0.0131185989727864,0.000418980868022378,0.0126105028069964,0.00402824313515118,0.0115773559311715,0.00308371734781674,0.230019265401692,0.227331389516359,0.244955233229267,0.231273474057636,0.227373137488496,0.227802472573857,0.00356733404933581,0.00298578329171211
"GMB",0.0378499854477268,0.00788907076789332,0.0379845718179292,-0.00867366703711154,0.0396982239504447,-0.00658192660079888,0.732032583933126,0.757433190029433,0.83952981584373,0.743139463150339,0.735723762665302,0.738348289273812,-0.0139740590370907,-0.013853492631622
"GNB",0.0467072485208343,0.00791198121037583,0.0470956981351028,-0.00518197478426448,0.0473187743088299,-0.00461953897707838,0.611384723595103,0.628995538222103,0.704421399692655,0.620080576152617,0.611878311211571,0.613752410773326,-0.00730936467647555,-0.00719116153256934
