o_iso,d_iso,dumsa,cijha,cijla,migH,migL
"PNG","PER",0,1,1,0,0
"PNG","PHL",0,1,1,0,0
"PNG","PNG",1,0,0,449916,2670704
"PNG","POL",0,1,1,0,0
"PNG","PRT",0,0.999999987524753,1,3,0
"PNG","PRY",0,1,1,0,0
"PNG","QAT",0,1,1,0,0
"PNG","ROM",0,1,1,0,0
"PNG","RWA",0,1,1,0,0
"PNG","SAU",0,1,1,0,0
"PNG","SDN",0,1,1,0,0
"PNG","SEN",0,1,1,0,0
"PNG","SGP",0,1,1,0,0
"PNG","SLB",0,1,1,0,0
"PNG","SLE",0,1,1,0,0
"PNG","SLV",0,1,1,0,0
"PNG","SOM",0,1,1,0,0
"PNG","SRB",0,1,1,0,0
"PNG","STP",0,1,1,0,0
"PNG","SUR",0,1,1,0,0
"PNG","SVK",0,1,0.999999999751439,0,2
"PNG","SVN",0,1,0.999999999923652,0,1
"PNG","SWE",0,0.999999974880811,0.999999999434262,5,5
"PNG","SWZ",0,1,1,0,0
"PNG","SYR",0,1,1,0,0
"PNG","TCD",0,1,1,0,0
"PNG","TGO",0,1,1,0,0
"PNG","THA",0,1,1,0,0
"PNG","TJK",0,1,1,0,0
"PNG","TKM",0,1,1,0,0
"PNG","TON",0,1,1,0,0
"PNG","TTO",0,1,1,0,0
"PNG","TUN",0,1,1,0,0
"PNG","TUR",0,1,1,0,0
"PNG","TZA",0,1,1,0,0
"PNG","UGA",0,1,1,0,0
"PNG","UKR",0,1,1,0,0
"PNG","URY",0,1,1,0,0
"PNG","USA",0,0.99991617398448,0.999995460997606,2468,3813
"PNG","UZB",0,1,1,0,0
"PNG","VCT",0,1,1,0,0
"PNG","VEN",0,1,1,0,0
"PNG","VNM",0,1,1,0,0
"PNG","VUT",0,1,1,0,0
"PNG","WSM",0,1,1,0,0
"PNG","YEM",0,1,1,0,0
"PNG","ZAF",0,1,1,0,0
"PNG","ZAR",0,1,1,0,0
"PNG","ZMB",0,1,1,0,0
"PNG","ZWE",0,1,1,0,0
"POL","AFG",0,1,1,0,0
"POL","AGO",0,1,1,0,0
"POL","ALB",0,1,1,0,0
"POL","ARE",0,1,1,0,0
"POL","ARG",0,1,1,0,0
"POL","ARM",0,1,1,0,0
"POL","AUS",0,0.999799319787441,0.999975176307068,17842,22999
"POL","AUT",0,0.999907954000421,0.999952397625975,9538,32852
"POL","AZE",0,1,1,0,0
"POL","BDI",0,1,1,0,0
"POL","BEL",0,0.999973223368536,0.999991295498094,4439,10988
"POL","BEN",0,1,1,0,0
"POL","BFA",0,1,1,0,0
"POL","BGD",0,1,1,0,0
"POL","BGR",0,1,1,0,0
"POL","BHR",0,1,1,0,0
"POL","BHS",0,1,1,0,0
"POL","BIH",0,1,1,0,0
"POL","BLR",0,1,1,0,0
"POL","BLZ",0,1,1,0,0
"POL","BOL",0,1,1,0,0
"POL","BRA",0,1,1,0,0
"POL","BRB",0,1,1,0,0
"POL","BRN",0,1,1,0,0
"POL","BTN",0,1,1,0,0
"POL","BWA",0,1,1,0,0
"POL","CAF",0,1,1,0,0
"POL","CAN",0,0.99817022477065,0.999869391771338,78360,69470
"POL","CHE",0,0.999928091736271,0.999994773347051,9659,6857
"POL","CHL",0,1,0.999999975181312,0,138
"POL","CHN",0,1,1,0,0
"POL","CIV",0,1,1,0,0
"POL","CMR",0,1,1,0,0
"POL","COG",0,1,1,0,0
"POL","COL",0,1,1,0,0
"POL","COM",0,1,1,0,0
"POL","CPV",0,1,1,0,0
"POL","CRI",0,1,1,0,0
"POL","CUB",0,1,1,0,0
"POL","CYP",0,1,1,0,0
"POL","CZE",0,0.999980052064589,0.999967997797688,2121,17852
"POL","DEU",0,0.989977355678435,0.994234216987331,245117,921028
"POL","DJI",0,1,1,0,0
"POL","DNK",0,0.99998058363844,0.999996469023286,4257,6474
"POL","DOM",0,1,1,0,0
"POL","DZA",0,1,1,0,0
"POL","ECU",0,1,1,0,0
"POL","EGY",0,1,1,0,0
"POL","ERI",0,1,1,0,0
"POL","ESP",0,0.999844520565774,0.999955380387868,13675,27605
"POL","EST",0,0.999999707041858,0.999999925915398,190,313
"POL","ETH",0,1,1,0,0
"POL","FIN",0,0.99999868323166,0.999999334522019,645,1691
"POL","FJI",0,1,1,0,0
"POL","FRA",0,0.999679887639328,0.999882634786087,27285,65559
"POL","FSM",0,1,1,0,0
"POL","GAB",0,1,1,0,0
"POL","GBR",0,0.992009924084414,0.999154562964505,252802,241818
"POL","GEO",0,1,1,0,0
"POL","GHA",0,1,1,0,0
"POL","GIN",0,1,1,0,0
"POL","GMB",0,1,1,0,0
"POL","GNB",0,1,1,0,0
"POL","GNQ",0,1,1,0,0
"POL","GRC",0,0.999973271326599,0.999985626722099,3322,11039
"POL","GRD",0,1,1,0,0
"POL","GTM",0,1,1,0,0
"POL","GUY",0,1,1,0,0
"POL","HND",0,1,1,0,0
"POL","HRV",0,1,1,0,0
"POL","HTI",0,1,1,0,0
"POL","HUN",0,0.999991764042836,0.999998654968596,1077,1484
"POL","IDN",0,1,1,0,0
"POL","IND",0,1,1,0,0
"POL","IRL",0,0.999700945273686,0.99991234447218,30006,54917
"POL","IRN",0,1,1,0,0
"POL","IRQ",0,1,1,0,0
"POL","ISL",0,0.999997418773366,0.999995771530386,1051,5669
"POL","ISR",0,0.999814012736161,0.999959594551747,15554,27392
"POL","ITA",0,0.999864387516834,0.999849337832464,13949,70416
"POL","JAM",0,1,1,0,0
"POL","JOR",0,1,1,0,0
"POL","JPN",0,0.999999373043139,0.999999986351127,344,111
"POL","KAZ",0,1,1,0,0
"POL","KEN",0,1,1,0,0
"POL","KGZ",0,1,1,0,0
"POL","KHM",0,1,1,0,0
"POL","KWT",0,1,1,0,0
"POL","LAO",0,1,1,0,0
"POL","LBN",0,1,1,0,0
"POL","LBR",0,1,1,0,0
"POL","LBY",0,1,1,0,0
"POL","LCA",0,1,1,0,0
"POL","LKA",0,1,1,0,0
"POL","LSO",0,1,1,0,0
"POL","LTU",0,1,1,0,0
"POL","LUX",0,0.999998133596432,0.999999894740322,1105,803
"POL","LVA",0,0.999999071903673,0.99999954532878,362,899
"POL","MAR",0,1,1,0,0
"POL","MDA",0,1,1,0,0
"POL","MDG",0,1,1,0,0
"POL","MDV",0,1,1,0,0
"POL","MEX",0,0.999999416905337,0.999999777360175,366,422
"POL","MKD",0,1,1,0,0
"POL","MLI",0,1,1,0,0
"POL","MLT",0,1,1,0,0
"POL","MMR",0,1,1,0,0
"POL","MNG",0,1,1,0,0
"POL","MOZ",0,1,1,0,0
"POL","MRT",0,1,1,0,0
"POL","MUS",0,1,1,0,0
"POL","MWI",0,1,1,0,0
"POL","MYS",0,1,1,0,0
"POL","NAM",0,1,1,0,0
"POL","NER",0,1,1,0,0
"POL","NGA",0,1,1,0,0
"POL","NIC",0,1,1,0,0
"POL","NLD",0,0.999920405444882,0.999977351510585,10420,22015
"POL","NOR",0,0.99992733411933,0.999983267247392,10181,22185
"POL","NPL",0,1,1,0,0
"POL","NZL",0,0.999996180197267,0.999999771331494,939,741
"POL","OMN",0,1,1,0,0
"POL","PAK",0,1,1,0,0
"POL","PAN",0,1,1,0,0
"POL","PER",0,1,1,0,0
"POL","PHL",0,1,1,0,0
"POL","PNG",0,1,1,0,0
"POL","POL",1,0,0,4744550,22078568
"POL","PRT",0,0.999998712811017,0.999999897176579,530,310
"POL","PRY",0,1,1,0,0
"POL","QAT",0,1,1,0,0
"POL","ROM",0,1,1,0,0
"POL","RWA",0,1,1,0,0
"POL","SAU",0,1,1,0,0
"POL","SDN",0,1,1,0,0
"POL","SEN",0,1,1,0,0
"POL","SGP",0,1,1,0,0
"POL","SLB",0,1,1,0,0
"POL","SLE",0,1,1,0,0
"POL","SLV",0,1,1,0,0
"POL","SOM",0,1,1,0,0
"POL","SRB",0,1,1,0,0
"POL","STP",0,1,1,0,0
"POL","SUR",0,1,1,0,0
"POL","SVK",0,0.999997208938702,0.999997612834752,653,3306
"POL","SVN",0,0.999999832580067,0.999999967401089,118,187
"POL","SWE",0,0.999797549958063,0.999961985203419,18665,32260
"POL","SWZ",0,1,1,0,0
"POL","SYR",0,1,1,0,0
"POL","TCD",0,1,1,0,0
"POL","TGO",0,1,1,0,0
"POL","THA",0,1,1,0,0
"POL","TJK",0,1,1,0,0
"POL","TKM",0,1,1,0,0
"POL","TON",0,1,1,0,0
"POL","TTO",0,1,1,0,0
"POL","TUN",0,1,1,0,0
"POL","TUR",0,1,1,0,0
"POL","TZA",0,1,1,0,0
"POL","UGA",0,1,1,0,0
"POL","UKR",0,1,1,0,0
"POL","URY",0,1,1,0,0
"POL","USA",0,0.997814539547392,0.999535848401488,166456,262189
"POL","UZB",0,1,1,0,0
"POL","VCT",0,1,1,0,0
"POL","VEN",0,1,1,0,0
"POL","VNM",0,1,1,0,0
"POL","VUT",0,1,1,0,0
"POL","WSM",0,1,1,0,0
"POL","YEM",0,1,1,0,0
"POL","ZAF",0,1,1,0,0
"POL","ZAR",0,1,1,0,0
"POL","ZMB",0,1,1,0,0
"POL","ZWE",0,1,1,0,0
"PRT","AFG",0,1,1,0,0
"PRT","AGO",0,1,1,0,0
"PRT","ALB",0,1,1,0,0
"PRT","ARE",0,1,1,0,0
"PRT","ARG",0,1,1,0,0
"PRT","ARM",0,1,1,0,0
"PRT","AUS",0,0.999838114057581,0.999950478478081,2058,11140
"PRT","AUT",0,1,1,0,0
"PRT","AZE",0,1,1,0,0
"PRT","BDI",0,1,1,0,0
"PRT","BEL",0,0.999880962367736,0.999935214621362,1691,13377
"PRT","BEN",0,1,1,0,0
"PRT","BFA",0,1,1,0,0
"PRT","BGD",0,1,1,0,0
"PRT","BGR",0,1,1,0,0
"PRT","BHR",0,1,1,0,0
"PRT","BHS",0,1,1,0,0
"PRT","BIH",0,1,1,0,0
"PRT","BLR",0,1,1,0,0
"PRT","BLZ",0,1,1,0,0
"PRT","BOL",0,1,1,0,0
"PRT","BRA",0,1,1,0,0
"PRT","BRB",0,1,1,0,0
"PRT","BRN",0,1,1,0,0
"PRT","BTN",0,1,1,0,0
"PRT","BWA",0,1,1,0,0
"PRT","CAF",0,1,1,0,0
"PRT","CAN",0,0.994609586620163,0.998495415491279,22380,114825
"PRT","CHE",0,0.998806087327839,0.997759347433404,9255,142517
"PRT","CHL",0,0.999999915986868,1,13,0
"PRT","CHN",0,1,1,0,0
"PRT","CIV",0,1,1,0,0
"PRT","CMR",0,1,1,0,0
"PRT","COG",0,1,1,0,0
"PRT","COL",0,1,1,0,0
"PRT","COM",0,1,1,0,0
"PRT","CPV",0,1,1,0,0
"PRT","CRI",0,1,1,0,0
"PRT","CUB",0,1,1,0,0
"PRT","CYP",0,1,1,0,0
"PRT","CZE",0,0.999997361687505,0.999999965106104,69,45
"PRT","DEU",0,1,0.999275932646732,0,64379
"PRT","DJI",0,1,1,0,0
"PRT","DNK",0,0.999995025446069,0.999999647991148,220,385
"PRT","DOM",0,1,1,0,0
"PRT","DZA",0,1,1,0,0
"PRT","ECU",0,1,1,0,0
"PRT","EGY",0,1,1,0,0
"PRT","ERI",0,1,1,0,0
"PRT","ESP",0,0.9979000369298,0.999013962011538,11340,71990
"PRT","EST",0,0.999999849229404,0.99999999945557,16,3
"PRT","ETH",0,1,1,0,0
"PRT","FIN",0,0.99999896618125,0.99999978904596,73,226
"PRT","FJI",0,1,1,0,0
"PRT","FRA",0,0.991572244225653,0.987048923226824,36101,526982
"PRT","FSM",0,1,1,0,0
"PRT","GAB",0,1,1,0,0
"PRT","GBR",0,0.994195837113915,0.999642207887416,27097,39564
"PRT","GEO",0,1,1,0,0
"PRT","GHA",0,1,1,0,0
"PRT","GIN",0,1,1,0,0
"PRT","GMB",0,1,1,0,0
"PRT","GNB",0,1,1,0,0
"PRT","GNQ",0,1,1,0,0
"PRT","GRC",0,0.99999732113186,0.999999747014425,89,195
"PRT","GRD",0,1,1,0,0
"PRT","GTM",0,1,1,0,0
"PRT","GUY",0,1,1,0,0
"PRT","HND",0,1,1,0,0
"PRT","HRV",0,1,1,0,0
"PRT","HTI",0,1,1,0,0
"PRT","HUN",0,0.999996520032658,0.999999816319245,79,110
"PRT","IDN",0,1,1,0,0
"PRT","IND",0,1,1,0,0
"PRT","IRL",0,0.999978068974577,0.999998409437886,646,991
"PRT","IRN",0,1,1,0,0
"PRT","IRQ",0,1,1,0,0
"PRT","ISL",0,0.999999541984316,0.999999678317639,42,279
"PRT","ISR",0,1,1,0,0
"PRT","ITA",0,0.99995757816734,0.999987434053828,829,3696
"PRT","JAM",0,1,1,0,0
"PRT","JOR",0,1,1,0,0
"PRT","JPN",0,0.999997483489491,0.999999932980854,122,101
"PRT","KAZ",0,1,1,0,0
"PRT","KEN",0,1,1,0,0
"PRT","KGZ",0,1,1,0,0
"PRT","KHM",0,1,1,0,0
"PRT","KWT",0,1,1,0,0
"PRT","LAO",0,1,1,0,0
"PRT","LBN",0,1,1,0,0
"PRT","LBR",0,1,1,0,0
"PRT","LBY",0,1,1,0,0
"PRT","LCA",0,1,1,0,0
"PRT","LKA",0,1,1,0,0
"PRT","LSO",0,1,1,0,0
"PRT","LTU",0,1,1,0,0
"PRT","LUX",0,0.999940682296145,0.999847546991743,1668,39134
"PRT","LVA",0,0.999999941617865,0.99999999644434,7,9
"PRT","MAR",0,1,1,0,0
"PRT","MDA",0,1,1,0,0
"PRT","MDG",0,1,1,0,0
"PRT","MDV",0,1,1,0,0
"PRT","MEX",0,0.999997312325468,0.999999638404765,143,177
"PRT","MKD",0,1,1,0,0
"PRT","MLI",0,1,1,0,0
"PRT","MLT",0,1,1,0,0
"PRT","MMR",0,1,1,0,0
"PRT","MNG",0,1,1,0,0
"PRT","MOZ",0,1,1,0,0
"PRT","MRT",0,1,1,0,0
"PRT","MUS",0,1,1,0,0
"PRT","MWI",0,1,1,0,0
"PRT","MYS",0,1,1,0,0
"PRT","NAM",0,1,1,0,0
"PRT","NER",0,1,1,0,0
"PRT","NGA",0,1,1,0,0
"PRT","NIC",0,1,1,0,0
"PRT","NLD",0,0.99994393907727,0.999973184312017,1093,7401
"PRT","NOR",0,0.999990106368342,0.999999613519692,338,474
"PRT","NPL",0,1,1,0,0
"PRT","NZL",0,1,1,0,0
"PRT","OMN",0,1,1,0,0
"PRT","PAK",0,1,1,0,0
"PRT","PAN",0,1,1,0,0
"PRT","PER",0,1,1,0,0
"PRT","PHL",0,1,1,0,0
"PRT","PNG",0,1,1,0,0
"PRT","POL",0,0.999998008608179,0.999999984018619,65,23
"PRT","PRT",1,0,0,943702,7213137
"PRT","PRY",0,1,1,0,0
"PRT","QAT",0,1,1,0,0
"PRT","ROM",0,1,1,0,0
"PRT","RWA",0,1,1,0,0
"PRT","SAU",0,1,1,0,0
"PRT","SDN",0,1,1,0,0
"PRT","SEN",0,1,1,0,0
"PRT","SGP",0,1,1,0,0
"PRT","SLB",0,1,1,0,0
"PRT","SLE",0,1,1,0,0
"PRT","SLV",0,1,1,0,0
"PRT","SOM",0,1,1,0,0
"PRT","SRB",0,1,1,0,0
"PRT","STP",0,1,1,0,0
"PRT","SUR",0,1,1,0,0
"PRT","SVK",0,0.99999990852649,0.99999999662282,8,10
"PRT","SVN",0,0.999999913054098,0.999999997969891,10,8
"PRT","SWE",0,0.999966856919854,0.999996635766479,705,1765
"PRT","SWZ",0,1,1,0,0
"PRT","SYR",0,1,1,0,0
"PRT","TCD",0,1,1,0,0
"PRT","TGO",0,1,1,0,0
"PRT","THA",0,1,1,0,0
"PRT","TJK",0,1,1,0,0
"PRT","TKM",0,1,1,0,0
"PRT","TON",0,1,1,0,0
"PRT","TTO",0,1,1,0,0
"PRT","TUN",0,1,1,0,0
"PRT","TUR",0,1,1,0,0
"PRT","TZA",0,1,1,0,0
"PRT","UGA",0,1,1,0,0
"PRT","UKR",0,1,1,0,0
"PRT","URY",0,1,1,0,0
"PRT","USA",0,0.997078710045662,0.998655751019555,27342,164860
"PRT","UZB",0,1,1,0,0
"PRT","VCT",0,1,1,0,0
"PRT","VEN",0,1,1,0,0
"PRT","VNM",0,1,1,0,0
"PRT","VUT",0,1,1,0,0
"PRT","WSM",0,1,1,0,0
"PRT","YEM",0,1,1,0,0
"PRT","ZAF",0,1,1,0,0
"PRT","ZAR",0,1,1,0,0
"PRT","ZMB",0,1,1,0,0
"PRT","ZWE",0,1,1,0,0
"PRY","AFG",0,1,1,0,0
"PRY","AGO",0,1,1,0,0
"PRY","ALB",0,1,1,0,0
"PRY","ARE",0,1,1,0,0
"PRY","ARG",0,1,1,0,0
"PRY","ARM",0,1,1,0,0
"PRY","AUS",0,0.999994801686668,0.999999732291957,114,201
"PRY","AUT",0,1,1,0,0
"PRY","AZE",0,1,1,0,0
"PRY","BDI",0,1,1,0,0
"PRY","BEL",0,0.999998072720941,0.999999891900216,58,106
"PRY","BEN",0,1,1,0,0
"PRY","BFA",0,1,1,0,0
"PRY","BGD",0,1,1,0,0
"PRY","BGR",0,1,1,0,0
"PRY","BHR",0,1,1,0,0
"PRY","BHS",0,1,1,0,0
"PRY","BIH",0,1,1,0,0
"PRY","BLR",0,1,1,0,0
"PRY","BLZ",0,1,1,0,0
"PRY","BOL",0,1,1,0,0
"PRY","BRA",0,1,1,0,0
"PRY","BRB",0,1,1,0,0
"PRY","BRN",0,1,1,0,0
"PRY","BTN",0,1,1,0,0
"PRY","BWA",0,1,1,0,0
"PRY","CAF",0,1,1,0,0
"PRY","CAN",0,0.999730527680431,0.999976067623032,1690,4410
"PRY","CHE",0,1,1,0,0
"PRY","CHL",0,0.999968093185952,0.999999233912735,511,317
"PRY","CHN",0,1,1,0,0
"PRY","CIV",0,1,1,0,0
"PRY","CMR",0,1,1,0,0
"PRY","COG",0,1,1,0,0
"PRY","COL",0,1,1,0,0
"PRY","COM",0,1,1,0,0
"PRY","CPV",0,1,1,0,0
"PRY","CRI",0,1,1,0,0
"PRY","CUB",0,1,1,0,0
"PRY","CYP",0,1,1,0,0
"PRY","CZE",0,0.999999756645874,0.999999957522545,8,36
"PRY","DEU",0,1,1,0,0
"PRY","DJI",0,1,1,0,0
"PRY","DNK",0,0.999999862008904,0.999999988143751,11,25
"PRY","DOM",0,1,1,0,0
"PRY","DZA",0,1,1,0,0
"PRY","ECU",0,1,1,0,0
"PRY","EGY",0,1,1,0,0
"PRY","ERI",0,1,1,0,0
"PRY","ESP",0,0.997834307076713,0.999136862641418,7125,45720
"PRY","EST",0,1,1,0,0
"PRY","ETH",0,1,1,0,0
"PRY","FIN",0,0.999999967314773,0.999999997013543,4,8
"PRY","FJI",0,1,1,0,0
"PRY","FRA",0,0.999983683709598,0.999999303932334,280,377
"PRY","FSM",0,1,1,0,0
"PRY","GAB",0,1,1,0,0
"PRY","GBR",0,0.999981671668374,0.999999628317845,296,225
"PRY","GEO",0,1,1,0,0
"PRY","GHA",0,1,1,0,0
"PRY","GIN",0,1,1,0,0
"PRY","GMB",0,1,1,0,0
"PRY","GNB",0,1,1,0,0
"PRY","GNQ",0,1,1,0,0
"PRY","GRC",0,1,1,0,0
"PRY","GRD",0,1,1,0,0
"PRY","GTM",0,1,1,0,0
"PRY","GUY",0,1,1,0,0
"PRY","HND",0,1,1,0,0
"PRY","HRV",0,1,1,0,0
"PRY","HTI",0,1,1,0,0
"PRY","HUN",0,0.999999963488189,0.999999996283203,2,5
"PRY","IDN",0,1,1,0,0
"PRY","IND",0,1,1,0,0
"PRY","IRL",0,0.999999796631996,0.9999999939379,15,14
"PRY","IRN",0,1,1,0,0
"PRY","IRQ",0,1,1,0,0
"PRY","ISL",0,0.999999995597859,0.999999998747884,1,4
"PRY","ISR",0,1,1,0,0
"PRY","ITA",0,0.999971591235986,0.999995302059025,385,1294
"PRY","JAM",0,1,1,0,0
"PRY","JOR",0,1,1,0,0
"PRY","JPN",0,0.999995193517742,0.999998434716798,118,639
"PRY","KAZ",0,1,1,0,0
"PRY","KEN",0,1,1,0,0
"PRY","KGZ",0,1,1,0,0
"PRY","KHM",0,1,1,0,0
"PRY","KWT",0,1,1,0,0
"PRY","LAO",0,1,1,0,0
"PRY","LBN",0,1,1,0,0
"PRY","LBR",0,1,1,0,0
"PRY","LBY",0,1,1,0,0
"PRY","LCA",0,1,1,0,0
"PRY","LKA",0,1,1,0,0
"PRY","LSO",0,1,1,0,0
"PRY","LTU",0,1,1,0,0
"PRY","LUX",0,0.999999952242538,0.999999998631248,7,8
"PRY","LVA",0,0.999999992743816,0.99999999974203,1,1
"PRY","MAR",0,1,1,0,0
"PRY","MDA",0,1,1,0,0
"PRY","MDG",0,1,1,0,0
"PRY","MDV",0,1,1,0,0
"PRY","MEX",0,0.999995859016676,0.999999019766617,119,248
"PRY","MKD",0,1,1,0,0
"PRY","MLI",0,1,1,0,0
"PRY","MLT",0,1,1,0,0
"PRY","MMR",0,1,1,0,0
"PRY","MNG",0,1,1,0,0
"PRY","MOZ",0,1,1,0,0
"PRY","MRT",0,1,1,0,0
"PRY","MUS",0,1,1,0,0
"PRY","MWI",0,1,1,0,0
"PRY","MYS",0,1,1,0,0
"PRY","NAM",0,1,1,0,0
"PRY","NER",0,1,1,0,0
"PRY","NGA",0,1,1,0,0
"PRY","NIC",0,1,1,0,0
"PRY","NLD",0,0.999994812962556,1,127,0
"PRY","NOR",0,0.999999286104865,0.999999976168575,33,47
"PRY","NPL",0,1,1,0,0
"PRY","NZL",0,1,1,0,0
"PRY","OMN",0,1,1,0,0
"PRY","PAK",0,1,1,0,0
"PRY","PAN",0,1,1,0,0
"PRY","PER",0,1,1,0,0
"PRY","PHL",0,1,1,0,0
"PRY","PNG",0,1,1,0,0
"PRY","POL",0,1,0.99999999854205,0,3
"PRY","PRT",0,0.999999485295119,0.999999924496862,23,52
"PRY","PRY",1,0,0,326386,2649205
"PRY","QAT",0,1,1,0,0
"PRY","ROM",0,1,1,0,0
"PRY","RWA",0,1,1,0,0
"PRY","SAU",0,1,1,0,0
"PRY","SDN",0,1,1,0,0
"PRY","SEN",0,1,1,0,0
"PRY","SGP",0,1,1,0,0
"PRY","SLB",0,1,1,0,0
"PRY","SLE",0,1,1,0,0
"PRY","SLV",0,1,1,0,0
"PRY","SOM",0,1,1,0,0
"PRY","SRB",0,1,1,0,0
"PRY","STP",0,1,1,0,0
"PRY","SUR",0,1,1,0,0
"PRY","SVK",0,0.99999997471163,0.999999999789217,2,1
"PRY","SVN",0,0.999999982524414,0.999999999825722,2,1
"PRY","SWE",0,0.999999269810317,0.9999999133336,30,95
"PRY","SWZ",0,1,1,0,0
"PRY","SYR",0,1,1,0,0
"PRY","TCD",0,1,1,0,0
"PRY","TGO",0,1,1,0,0
"PRY","THA",0,1,1,0,0
"PRY","TJK",0,1,1,0,0
"PRY","TKM",0,1,1,0,0
"PRY","TON",0,1,1,0,0
"PRY","TTO",0,1,1,0,0
"PRY","TUN",0,1,1,0,0
"PRY","TUR",0,1,1,0,0
"PRY","TZA",0,1,1,0,0
"PRY","UGA",0,1,1,0,0
"PRY","UKR",0,1,1,0,0
"PRY","URY",0,1,1,0,0
"PRY","USA",0,0.999591079092389,0.999967280567244,4245,8528
"PRY","UZB",0,1,1,0,0
"PRY","VCT",0,1,1,0,0
"PRY","VEN",0,1,1,0,0
"PRY","VNM",0,1,1,0,0
"PRY","VUT",0,1,1,0,0
"PRY","WSM",0,1,1,0,0
"PRY","YEM",0,1,1,0,0
"PRY","ZAF",0,1,1,0,0
"PRY","ZAR",0,1,1,0,0
"PRY","ZMB",0,1,1,0,0
"PRY","ZWE",0,1,1,0,0
"QAT","AFG",0,1,1,0,0
"QAT","AGO",0,1,1,0,0
"QAT","ALB",0,1,1,0,0
"QAT","ARE",0,1,1,0,0
"QAT","ARG",0,1,1,0,0
"QAT","ARM",0,1,1,0,0
"QAT","AUS",0,0.999993122973653,0.999999886478014,171,80
"QAT","AUT",0,1,1,0,0
"QAT","AZE",0,1,1,0,0
"QAT","BDI",0,1,1,0,0
"QAT","BEL",0,0.999999979234479,0.999999998416511,3,4
"QAT","BEN",0,1,1,0,0
"QAT","BFA",0,1,1,0,0
"QAT","BGD",0,1,1,0,0
"QAT","BGR",0,1,1,0,0
"QAT","BHR",0,1,1,0,0
"QAT","BHS",0,1,1,0,0
"QAT","BIH",0,1,1,0,0
"QAT","BLR",0,1,1,0,0
"QAT","BLZ",0,1,1,0,0
"QAT","BOL",0,1,1,0,0
"QAT","BRA",0,1,1,0,0
"QAT","BRB",0,1,1,0,0
"QAT","BRN",0,1,1,0,0
"QAT","BTN",0,1,1,0,0
"QAT","BWA",0,1,1,0,0
"QAT","CAF",0,1,1,0,0
"QAT","CAN",0,0.999959818090116,0.999999887719949,550,75
"QAT","CHE",0,1,1,0,0
"QAT","CHL",0,1,1,0,0
"QAT","CHN",0,1,1,0,0
"QAT","CIV",0,1,1,0,0
"QAT","CMR",0,1,1,0,0
"QAT","COG",0,1,1,0,0
"QAT","COL",0,1,1,0,0
"QAT","COM",0,1,1,0,0
"QAT","CPV",0,1,1,0,0
"QAT","CRI",0,1,1,0,0
"QAT","CUB",0,1,1,0,0
"QAT","CYP",0,1,1,0,0
"QAT","CZE",0,0.999999880399196,0.999999998918788,6,2
"QAT","DEU",0,1,1,0,0
"QAT","DJI",0,1,1,0,0
"QAT","DNK",0,0.999999966836902,0.999999990963106,5,15
"QAT","DOM",0,1,1,0,0
"QAT","DZA",0,1,1,0,0
"QAT","ECU",0,1,1,0,0
"QAT","EGY",0,1,1,0,0
"QAT","ERI",0,1,1,0,0
"QAT","ESP",0,0.9999984589022,1,55,0
"QAT","EST",0,1,1,0,0
"QAT","ETH",0,1,1,0,0
"QAT","FIN",0,0.999999996656163,0.999999996869087,1,6
"QAT","FJI",0,1,1,0,0
"QAT","FRA",0,0.999999249556837,0.999999990034749,40,14
"QAT","FSM",0,1,1,0,0
"QAT","GAB",0,1,1,0,0
"QAT","GBR",0,0.999946956753449,0.999998595629988,768,414
"QAT","GEO",0,1,1,0,0
"QAT","GHA",0,1,1,0,0
"QAT","GIN",0,1,1,0,0
"QAT","GMB",0,1,1,0,0
"QAT","GNB",0,1,1,0,0
"QAT","GNQ",0,1,1,0,0
"QAT","GRC",0,0.999991932636703,0.999994613940866,146,839
"QAT","GRD",0,1,1,0,0
"QAT","GTM",0,1,1,0,0
"QAT","GUY",0,1,1,0,0
"QAT","HND",0,1,1,0,0
"QAT","HRV",0,1,1,0,0
"QAT","HTI",0,1,1,0,0
"QAT","HUN",0,0.999999869978713,0.999999999410289,6,1
"QAT","IDN",0,1,1,0,0
"QAT","IND",0,1,1,0,0
"QAT","IRL",0,0.999999669233098,0.999999994900829,26,9
"QAT","IRN",0,1,1,0,0
"QAT","IRQ",0,1,1,0,0
"QAT","ISL",0,1,1,0,0
"QAT","ISR",0,1,1,0,0
"QAT","ITA",0,0.999999851541934,0.999999979385608,12,21
"QAT","JAM",0,1,1,0,0
"QAT","JOR",0,1,1,0,0
"QAT","JPN",0,0.999999981225128,0.99999999883229,3,3
"QAT","KAZ",0,1,1,0,0
"QAT","KEN",0,1,1,0,0
"QAT","KGZ",0,1,1,0,0
"QAT","KHM",0,1,1,0,0
"QAT","KWT",0,1,1,0,0
"QAT","LAO",0,1,1,0,0
"QAT","LBN",0,1,1,0,0
"QAT","LBR",0,1,1,0,0
"QAT","LBY",0,1,1,0,0
"QAT","LCA",0,1,1,0,0
"QAT","LKA",0,1,1,0,0
"QAT","LSO",0,1,1,0,0
"QAT","LTU",0,1,1,0,0
"QAT","LUX",0,1,1,0,0
"QAT","LVA",0,1,1,0,0
"QAT","MAR",0,1,1,0,0
"QAT","MDA",0,1,1,0,0
"QAT","MDG",0,1,1,0,0
"QAT","MDV",0,1,1,0,0
"QAT","MEX",0,1,1,0,0
"QAT","MKD",0,1,1,0,0
