"HumCap_p","TecExt_p","DiaExt_p","FisExt_p","MktExt_p","RemEff_p","NatEff_p","HumCap2_p","TecExt2_p","DiaExt2_p","FisExt2_p","MktExt2_p","RemEff2_p","NatEff2_p","NIR6_NSp","NIR7_NSp","ynoselec_p","ywdp"
"0.0488219805","0.0721242196","0.00646672873","-0.0979450137","0.00010216965","-0.0120392939","0.0776200262","0.0488219805","0.0806736861","0.00576899117","1.24970243e-06","0.00010216965","0.050622872","0.0776200262","0.0175307909","0.0951508171","23417.2664","23827.8315"
"0.00349308513","0.00731437868","0.00595263586","-0.0122091343","3.51691549e-05","-0.000661284421","0.0199037532","0.00349308513","0.00744718367","0.0058889908","7.71505705e-06","3.51691549e-05","0.0080306369","0.0199037532","0.0039248501","0.0238286033","22765.6587","22855.0136"
"-0.000493516513","-0.000205923473","0.0250642052","0.00439358638","0.00755612442","-0.005537172","0.869222696","-0.000493516513","-0.000205820662","0.0250817484","0.00393499938","0.00755612442","0.238453519","0.869222696","0.0307773041","0.9","7354.60404","7582.68231"
"0.00256913494","0.00172403302","0.00391070458","-0.00252677289","8.14094983e-05","-0.000497156582","0.0788419965","0.00256913494","0.00172945202","0.00389398704","2.04163513e-05","8.14094983e-05","0.095977229","0.0788419965","0.00526135257","0.0841033491","14394.1607","14469.8996"
"0.00288993168","0.00415659006","0.000895933005","-0.00507614294","2.57393456e-06","-6.09010617e-06","0.00724944407","0.00288993168","0.00418065174","0.000889663968","3.394361e-07","2.57393456e-06","0.000712227557","0.00724944407","0.00286279563","0.0101122397","28308.9649","28390.0079"
"-0.00278608145","-0.00194543578","0.00902183429","0.00278277919","3.72051433e-05","-8.26650586e-06","0.0214406876","-0.00278608145","-0.00193925857","0.00906472419","5.89813228e-06","3.72051433e-05","0.00117009272","0.0214406876","0.00710203488","0.0285427225","17315.6258","17438.6065"
"-0.00365448268","-0.0026034066","0.00230104657","0.00762920042","0.000461053305","-7.01706317e-05","0.182450964","-0.00365448268","-0.00254471572","0.00231553695","0.000125307882","0.000461053305","0.0194800076","0.182450964","0.00406324038","0.186514205","2915.39186","2927.24326"
"0.00240351332","0.00203514529","0.000539832547","-0.00381386088","4.68120655e-06","-0.000108626465","0.0412653181","0.00240351332","0.00205000307","0.000537447003","1.36932362e-06","4.68120655e-06","0.102865599","0.0412653181","0.00106068502","0.0423260031","3462.57004","3466.24276"
"-0.00294297522","-0.00357432307","0.00501553896","0.00931704538","0.000524842884","-0.000105792727","0.245199383","-0.00294297522","-0.00349948738","0.00504844116","3.96385479e-05","0.000524842884","0.0137223969","0.245199383","0.0082343362","0.25343372","5214.45417","5257.41429"
"0.00378556619","0.0029356757","0.00357959713","-0.00482750826","0.00020492056","-4.0175827e-07","0.0316819549","0.00378556619","0.00295910288","0.00355569842","4.01551861e-05","0.00020492056","7.34082736e-05","0.0316819549","0.00567784957","0.0373598045","20372.6077","20488.304"
